,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,solar,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
142,46.8,0.0,29.4,0.47,clear-night,292.0,0,0,,1027.4,,Clear,48.68,2019-01-06 22:00:00,0,10,311,5.66,4.78
143,45.21,0.0,28.14,0.47,clear-night,292.6,0,0,,1027.6,,Clear,47.56,2019-01-06 23:00:00,0,10,317,5.67,5.22
144,43.96,0,27.11,0.46,clear-night,293.4,0,0,,1027.7,,Clear,46.77,2019-01-07 00:00:00,0,10,314,6.06,5.76
145,45.58,0,22.5,0.36,clear-night,292.9,0,0,,1026.9,,Clear,48.02,2019-01-07 01:00:00,0,10,341,6.23,5.51
146,44.86,0,22.0,0.36,clear-night,294.0,0,0,,1026.9,,Clear,47.37,2019-01-07 02:00:00,0,10,10,6.37,5.44
147,44.02,0,22.61,0.38,clear-night,295.4,0,0,,1026.9,,Clear,46.66,2019-01-07 03:00:00,0,10,1,6.34,5.44
148,43.22,0.01,23.16,0.4,clear-night,297.1,0,0,,1027.0,,Clear,45.93,2019-01-07 04:00:00,0,10,293,6.41,5.34
149,42.65,0.04,23.53,0.42,clear-night,299.2,0,0,,1027.0,,Clear,45.5,2019-01-07 05:00:00,0,10,304,6.31,5.43
150,42.4,0.09,23.9,0.43,clear-night,301.5,0,0,,1027.0,,Clear,45.32,2019-01-07 06:00:00,0,10,299,6.09,5.5
151,42.72,0.15,25.45,0.45,clear-night,303.2,0,0,,1027.4,,Clear,45.74,2019-01-07 07:00:00,0,10,291,6.34,5.78
152,43.31,0.37,26.02,0.45,partly-cloudy-night,304.7,0,0,,1027.9,,Partly Cloudy,46.34,2019-01-07 08:00:00,0,10,294,6.61,5.99
153,44.48,0.64,26.39,0.44,partly-cloudy-day,305.8,0,0,,1028.7,"{'azimuth': 127, 'altitude': 6, 'dni': 174, 'ghi': 19.4, 'dhi': 1.8, 'etr': 1407.4}",Mostly Cloudy,47.33,2019-01-07 09:00:00,0,10,329,6.95,6.01
154,46.68,0.8,27.39,0.43,partly-cloudy-day,306.3,0,0,,1029.2,"{'azimuth': 138, 'altitude': 14, 'dni': 268.2, 'ghi': 72, 'dhi': 6.5, 'etr': 1407.4}",Mostly Cloudy,49.11,2019-01-07 10:00:00,0,10,314,6.78,5.85
155,51.97,0.78,29.26,0.41,partly-cloudy-day,305.7,0,0,,1029.2,"{'azimuth': 151, 'altitude': 21, 'dni': 348.1, 'ghi': 135, 'dhi': 12.3, 'etr': 1407.4}",Mostly Cloudy,51.97,2019-01-07 11:00:00,1,10,316,5.99,5.14
156,55.11,0.63,31.63,0.41,partly-cloudy-day,304.3,0,0,,1028.8,"{'azimuth': 165, 'altitude': 25, 'dni': 484.6, 'ghi': 224, 'dhi': 20.4, 'etr': 1407.4}",Mostly Cloudy,55.11,2019-01-07 12:00:00,1,10,323,4.39,4.13
157,57.37,0.47,34.89,0.43,partly-cloudy-day,301.8,0,0,,1028.6,"{'azimuth': 181, 'altitude': 26, 'dni': 588.6, 'ghi': 286.1, 'dhi': 26, 'etr': 1407.4}",Partly Cloudy,57.37,2019-01-07 13:00:00,2,10,268,9.07,6.82
158,58.94,0.31,35.32,0.41,clear-day,301.4,0,0,,1028.3,"{'azimuth': 196, 'altitude': 25, 'dni': 651, 'ghi': 298.2, 'dhi': 27.1, 'etr': 1407.3}",Clear,58.94,2019-01-07 14:00:00,1,10,247,7.11,5.39
159,59.73,0.14,35.01,0.39,clear-day,301.8,0,0,,1028.1,"{'azimuth': 210, 'altitude': 20, 'dni': 653.2, 'ghi': 248.2, 'dhi': 22.6, 'etr': 1407.3}",Clear,59.73,2019-01-07 15:00:00,1,10,311,4.55,3.32
160,57.83,0.01,34.4,0.41,clear-day,303.6,0,0,,1028.2,"{'azimuth': 223, 'altitude': 14, 'dni': 548.1, 'ghi': 141, 'dhi': 12.8, 'etr': 1407.3}",Clear,57.83,2019-01-07 16:00:00,0,10,299,2.96,2.05
161,55.9,0.01,34.91,0.45,clear-day,308.4,0,0,,1028.6,"{'azimuth': 234, 'altitude': 5, 'dni': 235.6, 'ghi': 23.1, 'dhi': 2.1, 'etr': 1407.3}",Clear,55.9,2019-01-07 17:00:00,0,10,310,3.45,2.27
162,53.24,0.01,35.85,0.52,clear-night,314.8,0,0,,1029.3,,Clear,53.24,2019-01-07 18:00:00,0,10,61,4.9,3.16
163,50.82,0,36.01,0.57,clear-night,320.9,0,0,,1029.9,,Clear,50.82,2019-01-07 19:00:00,0,10,84,5.09,3.75
164,48.59,0.01,35.61,0.59,clear-night,320.6,0,0,,1030.3,,Clear,49.54,2019-01-07 20:00:00,0,10,85,4.87,3.67
165,47.84,0.02,34.96,0.59,clear-night,317.7,0,0,,1030.8,,Clear,48.54,2019-01-07 21:00:00,0,10,16,4.68,3.2
166,46.4,0.03,34.13,0.6,clear-night,315.1,0,0,,1031.1,,Clear,47.2,2019-01-07 22:00:00,0,10,302,4.05,3.1
167,44.98,0.03,33.78,0.62,clear-night,313.7,0,0,,1031.0,,Clear,46.13,2019-01-07 23:00:00,0,10,255,4.47,3.33
168,43.83,0.02,33.11,0.62,clear-night,312.6,0,0,,1030.9,,Clear,45.51,2019-01-08 00:00:00,0,10,303,5.21,3.83
169,43.47,0.02,31.79,0.56,clear-night,311.4,0,0,,1030.5,,Clear,46.75,2019-01-08 01:00:00,0,10,289,7.6,6.62
170,42.61,0.01,30.25,0.54,clear-night,311.2,0,0,,1030.3,,Clear,46.02,2019-01-08 02:00:00,0,10,291,7.76,6.59
171,41.53,0.01,28.59,0.53,clear-night,311.4,0,0,,1029.9,,Clear,44.88,2019-01-08 03:00:00,0,10,314,7.48,6.07
172,40.67,0.0,27.13,0.51,clear-night,311.5,0,0,,1029.2,,Clear,43.94,2019-01-08 04:00:00,0,10,304,7.2,5.64
173,39.47,0.0,25.83,0.5,clear-night,311.5,0,0,,1028.9,,Clear,43.01,2019-01-08 05:00:00,0,10,293,7.09,5.8
174,38.42,0.0,24.6,0.49,clear-night,311.5,0,0,,1028.6,,Clear,42.24,2019-01-08 06:00:00,0,10,323,7.0,6.01
175,37.58,0.0,23.56,0.48,clear-night,311.5,0,0,,1028.7,,Clear,41.99,2019-01-08 07:00:00,0,10,304,8.8,6.93
176,37.63,0.0,23.28,0.47,clear-night,311.1,0,0,,1028.8,,Clear,42.04,2019-01-08 08:00:00,0,10,309,9.13,6.93
177,38.64,0.0,23.41,0.46,clear-day,310.5,0,0,,1028.9,"{'azimuth': 127, 'altitude': 6, 'dni': 275.3, 'ghi': 30.9, 'dhi': 2.8, 'etr': 1407.3}",Clear,42.83,2019-01-08 09:00:00,0,10,323,8.46,6.83
178,40.59,0.0,23.29,0.43,clear-day,309.4,0,0,,1028.8,"{'azimuth': 138, 'altitude': 14, 'dni': 565.8, 'ghi': 152.4, 'dhi': 13.9, 'etr': 1407.3}",Clear,44.26,2019-01-08 10:00:00,0,10,332,7.94,6.41
179,44.02,0.01,22.93,0.39,clear-day,307.4,0,0,,1028.4,"{'azimuth': 151, 'altitude': 21, 'dni': 690.3, 'ghi': 268.8, 'dhi': 24.4, 'etr': 1407.3}",Clear,46.81,2019-01-08 11:00:00,1,10,325,7.43,5.75
180,50.1,0.01,23.13,0.34,clear-day,304.7,0,0,,1027.8,"{'azimuth': 165, 'altitude': 25, 'dni': 747.2, 'ghi': 346.8, 'dhi': 31.5, 'etr': 1407.3}",Clear,50.1,2019-01-08 12:00:00,2,10,313,5.77,4.84
181,53.68,0.0,19.94,0.26,clear-day,300.1,0,0,,1026.6,"{'azimuth': 181, 'altitude': 26, 'dni': 764.1, 'ghi': 373.2, 'dhi': 33.9, 'etr': 1407.3}",Clear,53.68,2019-01-08 13:00:00,2,10,321,7.13,6.41
182,55.42,0.09,20.41,0.25,clear-day,296.6,0,0,,1025.9,"{'azimuth': 196, 'altitude': 25, 'dni': 726.1, 'ghi': 334.5, 'dhi': 30.4, 'etr': 1407.3}",Clear,55.42,2019-01-08 14:00:00,2,10,11,6.01,5.57
183,56.28,0.22,21.65,0.26,clear-day,293.1,0,0,,1025.6,"{'azimuth': 210, 'altitude': 20, 'dni': 632.7, 'ghi': 242.3, 'dhi': 22, 'etr': 1407.3}",Clear,56.28,2019-01-08 15:00:00,1,10,198,4.84,4.37
184,54.99,0.33,22.97,0.29,partly-cloudy-day,290.4,0,0,,1025.0,"{'azimuth': 223, 'altitude': 14, 'dni': 478.3, 'ghi': 124.5, 'dhi': 11.3, 'etr': 1407.3}",Partly Cloudy,54.99,2019-01-08 16:00:00,0,10,258,3.59,3.43
185,53.88,0.43,23.78,0.31,partly-cloudy-day,288.9,0,0,,1024.7,"{'azimuth': 234, 'altitude': 5, 'dni': 196.5, 'ghi': 19.9, 'dhi': 1.8, 'etr': 1407.3}",Partly Cloudy,53.88,2019-01-08 17:00:00,0,10,235,3.61,3.02
186,51.78,0.5,24.24,0.34,partly-cloudy-night,288.2,0,0,,1024.4,,Partly Cloudy,51.78,2019-01-08 18:00:00,0,10,40,3.0,2.9
187,48.38,0.54,25.13,0.38,partly-cloudy-night,295.0,0,0,,1024.0,,Partly Cloudy,49.75,2019-01-08 19:00:00,0,10,337,6.47,4.28
188,47.11,0.49,25.81,0.41,partly-cloudy-night,295.5,0,0,,1023.8,,Partly Cloudy,48.66,2019-01-08 20:00:00,0,10,332,6.07,4.29
189,46.0,0.38,26.33,0.43,partly-cloudy-night,295.5,0,0,,1023.7,,Partly Cloudy,47.63,2019-01-08 21:00:00,0,10,341,5.21,4.18
190,44.74,0.29,26.4,0.45,clear-night,296.2,0,0,,1023.5,,Clear,46.5,2019-01-08 22:00:00,0,10,347,4.11,4.1
191,43.85,0.25,26.58,0.47,clear-night,297.5,0,0,,1023.1,,Clear,45.7,2019-01-08 23:00:00,0,10,335,4.1,4.06
192,43.03,0.22,26.74,0.48,clear-night,299.3,0,0,,1022.4,,Clear,45.24,2019-01-09 00:00:00,0,10,315,4.44,4.44
193,43.31,0.19,26.28,0.46,clear-night,295.2,0,0,,1021.0,,Clear,46.18,2019-01-09 01:00:00,0,10,325,6.28,5.66
194,42.66,0.14,26.97,0.48,clear-night,296.4,0,0,,1020.5,,Clear,45.52,2019-01-09 02:00:00,0,10,319,6.36,5.47
195,41.79,0.09,28.0,0.52,clear-night,298.2,0,0,,1020.1,,Clear,44.67,2019-01-09 03:00:00,0,10,311,6.12,5.25
196,41.29,0.05,28.71,0.55,clear-night,299.4,0,0,,1019.6,,Clear,44.03,2019-01-09 04:00:00,0,10,308,5.78,4.88
197,40.9,0.03,28.97,0.57,clear-night,299.7,0,0,,1019.2,,Clear,43.4,2019-01-09 05:00:00,0,10,313,5.27,4.42
198,40.87,0.03,28.97,0.57,clear-night,299.5,0,0,,1018.8,,Clear,43.02,2019-01-09 06:00:00,0,10,319,4.65,3.93
199,40.45,0.04,29.51,0.58,clear-night,300.7,0,0,,1018.3,,Clear,43.36,2019-01-09 07:00:00,0,10,321,6.95,4.95
200,40.89,0.06,29.52,0.57,clear-night,300.4,0,0,,1018.2,,Clear,43.77,2019-01-09 08:00:00,0,10,318,7.34,5.01
201,42.3,0.1,29.42,0.54,clear-day,300.0,0,0,,1018.2,"{'azimuth': 127, 'altitude': 6, 'dni': 269.4, 'ghi': 30.5, 'dhi': 2.8, 'etr': 1407.2}",Clear,44.86,2019-01-09 09:00:00,0,10,313,7.74,4.83
202,44.64,0.12,29.58,0.51,clear-day,300.1,0,0,,1017.9,"{'azimuth': 138, 'altitude': 14, 'dni': 547, 'ghi': 148, 'dhi': 13.5, 'etr': 1407.2}",Clear,46.82,2019-01-09 10:00:00,0,10,319,7.71,4.77
203,48.47,0.11,30.5,0.47,clear-day,301.1,0,0,,1017.4,"{'azimuth': 151, 'altitude': 21, 'dni': 669, 'ghi': 261.6, 'dhi': 23.8, 'etr': 1407.2}",Clear,49.76,2019-01-09 11:00:00,1,10,348,7.13,4.17
204,53.62,0.09,32.22,0.44,clear-day,302.6,0,0,,1016.7,"{'azimuth': 165, 'altitude': 25, 'dni': 729.7, 'ghi': 340.1, 'dhi': 30.9, 'etr': 1407.2}",Clear,53.62,2019-01-09 12:00:00,2,10,50,5.36,3.43
205,56.92,0.07,33.48,0.41,clear-day,306.9,0,0,,1015.7,"{'azimuth': 180, 'altitude': 26, 'dni': 751.6, 'ghi': 368.9, 'dhi': 33.5, 'etr': 1407.2}",Clear,56.92,2019-01-09 13:00:00,2,10,291,7.42,4.87
206,58.25,0.04,34.64,0.41,clear-day,308.0,0,0,,1015.0,"{'azimuth': 196, 'altitude': 25, 'dni': 739.3, 'ghi': 342.6, 'dhi': 31.1, 'etr': 1407.2}",Clear,58.25,2019-01-09 14:00:00,2,10,330,7.27,5.1
207,58.27,0.02,35.67,0.43,clear-day,308.7,0,0,,1014.4,"{'azimuth': 210, 'altitude': 21, 'dni': 685.4, 'ghi': 264.5, 'dhi': 24, 'etr': 1407.2}",Clear,58.27,2019-01-09 15:00:00,1,10,118,7.47,5.49
208,56.46,0.0,36.55,0.47,clear-day,309.2,0,0,,1014.0,"{'azimuth': 223, 'altitude': 14, 'dni': 558.5, 'ghi': 147.1, 'dhi': 13.4, 'etr': 1407.2}",Clear,56.46,2019-01-09 16:00:00,0,10,151,8.4,5.85
209,54.92,0.0,37.75,0.52,clear-day,309.3,0,0,,1014.1,"{'azimuth': 234, 'altitude': 5, 'dni': 253.8, 'ghi': 26.5, 'dhi': 2.4, 'etr': 1407.2}",Clear,54.92,2019-01-09 17:00:00,0,10,155,10.23,7.0
210,52.91,0.0,38.65,0.58,clear-night,309.1,0,0,,1014.4,,Clear,52.91,2019-01-09 18:00:00,0,10,145,12.42,7.87
211,51.41,0.0,39.11,0.63,clear-night,313.2,0,0,,1014.5,,Clear,51.41,2019-01-09 19:00:00,0,10,111,12.72,8.32
212,46.18,0.01,37.77,0.63,clear-night,315.6,0,0,,1014.9,,Clear,49.73,2019-01-09 20:00:00,0,10,87,11.89,8.65
213,44.23,0.03,35.61,0.62,clear-night,318.6,0,0,,1015.4,,Clear,48.15,2019-01-09 21:00:00,0,10,60,10.23,8.7
214,42.09,0.03,33.46,0.6,clear-night,322.1,0,0,,1015.8,,Clear,46.53,2019-01-09 22:00:00,0,10,40,9.72,9.06
215,40.4,0.05,32.26,0.6,clear-night,325.7,0.0005,0.02,rain,1016.4,,Clear,45.53,2019-01-09 23:00:00,0,10,30,10.92,10.25
216,39.42,0.07,30.45,0.56,clear-night,329.8,0.0025,0.04,rain,1016.9,,Clear,45.12,2019-01-10 00:00:00,0,10,27,12.86,11.61
217,40.23,0.08,25.86,0.46,clear-night,336.6,0.0043,0.03,rain,1016.7,,Clear,45.28,2019-01-10 01:00:00,0,10,0,14.73,9.89
218,39.4,0.09,21.85,0.4,clear-night,342.1,0.0028,0.02,rain,1016.8,,Clear,44.65,2019-01-10 02:00:00,0,10,356,14.64,10.02
219,38.45,0.11,17.39,0.34,clear-night,348.3,0.0008,0.01,rain,1016.8,,Clear,43.89,2019-01-10 03:00:00,0,10,351,13.81,10.03
220,37.7,0.13,13.69,0.3,clear-night,356.6,0.0,0.0,,1016.8,,Clear,43.23,2019-01-10 04:00:00,0,10,345,13.34,9.87
221,37.23,0.11,11.68,0.28,clear-night,368.8,0.0,0.0,,1016.7,,Clear,42.75,2019-01-10 05:00:00,0,10,336,13.76,9.55
222,36.89,0.08,11.1,0.28,clear-night,383.1,0.0,0.0,,1016.3,,Clear,42.2,2019-01-10 06:00:00,0,10,325,14.51,8.79
223,37.73,0.06,11.2,0.27,clear-night,399.2,0.0,0.0,,1016.3,,Clear,42.66,2019-01-10 07:00:00,0,10,339,11.96,8.19
224,37.91,0.04,11.97,0.28,clear-night,407.2,0.0,0.0,,1017.0,,Clear,42.72,2019-01-10 08:00:00,0,10,330,11.9,7.98
225,38.33,0.01,13.05,0.29,clear-day,412.7,0.0,0.0,,1017.7,"{'azimuth': 126, 'altitude': 6, 'dni': 278.7, 'ghi': 31.8, 'dhi': 2.9, 'etr': 1407.1}",Clear,43.18,2019-01-10 09:00:00,0,10,319,12.1,8.29
226,40.25,0.01,13.52,0.28,clear-day,417.1,0.0,0.0,,1018.9,"{'azimuth': 138, 'altitude': 14, 'dni': 568.3, 'ghi': 154.5, 'dhi': 14, 'etr': 1407.1}",Clear,44.73,2019-01-10 10:00:00,0,10,316,12.09,8.21
227,43.64,0.01,11.24,0.23,clear-day,421.0,0.0,0.0,,1019.1,"{'azimuth': 151, 'altitude': 21, 'dni': 693, 'ghi': 272.1, 'dhi': 24.7, 'etr': 1407.1}",Clear,47.27,2019-01-10 11:00:00,1,10,329,11.73,7.55
228,47.16,0.01,6.82,0.17,clear-day,424.0,0.0,0.0,,1019.1,"{'azimuth': 165, 'altitude': 25, 'dni': 750, 'ghi': 351.1, 'dhi': 31.9, 'etr': 1407.1}",Clear,49.73,2019-01-10 12:00:00,1,10,347,11.63,6.37
229,53.08,0.01,1.33,0.12,clear-day,417.1,0.0,0.0,,1018.3,"{'azimuth': 180, 'altitude': 27, 'dni': 766.4, 'ghi': 378.1, 'dhi': 34.4, 'etr': 1407.1}",Clear,53.08,2019-01-10 13:00:00,1,10,8,9.76,6.05
230,53.9,0.01,4.04,0.13,clear-day,418.5,0.0,0.0,,1018.3,"{'azimuth': 196, 'altitude': 25, 'dni': 748.7, 'ghi': 349.1, 'dhi': 31.7, 'etr': 1407.1}",Clear,53.9,2019-01-10 14:00:00,1,10,50,8.76,6.53
231,53.6,0.0,9.83,0.17,clear-day,420.5,0.0,0.0,,1018.3,"{'azimuth': 210, 'altitude': 21, 'dni': 690.5, 'ghi': 268.6, 'dhi': 24.4, 'etr': 1407.1}",Clear,53.6,2019-01-10 15:00:00,1,10,89,8.22,7.75
232,52.11,0.0,14.25,0.22,clear-day,422.7,0.0,0.0,,1018.5,"{'azimuth': 223, 'altitude': 14, 'dni': 562.7, 'ghi': 150, 'dhi': 13.6, 'etr': 1407.1}",Clear,52.11,2019-01-10 16:00:00,0,10,111,8.6,8.38
233,50.98,0.0,16.22,0.25,clear-day,424.8,0.0,0.0,,1018.8,"{'azimuth': 234, 'altitude': 6, 'dni': 262.8, 'ghi': 28.3, 'dhi': 2.6, 'etr': 1407.1}",Clear,50.98,2019-01-10 17:00:00,0,10,120,8.2,7.84
234,46.35,0.0,17.16,0.28,clear-night,427.1,0.0,0.0,,1019.3,,Clear,49.27,2019-01-10 18:00:00,0,10,120,8.0,6.9
235,44.29,0.0,18.39,0.31,clear-night,401.0,0.0,0.0,,1019.1,,Clear,47.26,2019-01-10 19:00:00,0,10,109,8.14,6.22
236,42.9,0.0,18.0,0.33,clear-night,402.4,0.0,0.0,,1019.6,,Clear,45.77,2019-01-10 20:00:00,0,10,92,6.86,5.55
237,41.47,0.0,16.65,0.33,clear-night,407.6,0.0,0.0,,1020.2,,Clear,44.16,2019-01-10 21:00:00,0,10,66,5.08,4.85
238,40.28,0.0,15.3,0.32,clear-night,412.6,0.0,0.0,,1020.7,,Clear,42.95,2019-01-10 22:00:00,0,10,40,4.55,4.55
239,39.09,0.0,14.36,0.32,clear-night,417.1,0.0,0.0,,1021.2,,Clear,42.13,2019-01-10 23:00:00,0,10,29,4.97,4.83
240,38.08,0,13.6,0.32,clear-night,421.6,0,0,,1021.6,,Clear,41.64,2019-01-11 00:00:00,0,10,23,6.38,5.44
241,37.54,0,9.06,0.26,clear-night,434.7,0,0,,1021.2,,Clear,41.46,2019-01-11 01:00:00,0,10,358,8.81,5.92
242,36.76,0,8.66,0.26,clear-night,431.8,0,0,,1021.5,,Clear,40.79,2019-01-11 02:00:00,0,10,352,9.11,5.9
243,36.07,0,9.06,0.27,clear-night,424.5,0,0,,1022.2,,Clear,40.07,2019-01-11 03:00:00,0,10,352,8.78,5.66
244,35.56,0,9.73,0.29,clear-night,417.0,0,0,,1022.5,,Clear,39.56,2019-01-11 04:00:00,0,10,352,8.51,5.53
245,34.44,0,10.09,0.3,clear-night,410.1,0,0,,1022.7,,Clear,38.87,2019-01-11 05:00:00,0,10,348,8.65,5.96
246,33.45,0,10.41,0.31,clear-night,403.0,0,0,,1022.4,,Clear,38.25,2019-01-11 06:00:00,0,10,345,8.87,6.33
247,33.23,0,11.68,0.33,clear-night,395.3,0,0,,1022.7,,Clear,38.11,2019-01-11 07:00:00,0,10,333,8.1,6.41
248,33.29,0,12.15,0.34,clear-night,391.5,0,0,,1023.3,,Clear,38.31,2019-01-11 08:00:00,0,10,334,8.37,6.68
249,33.95,0.01,12.69,0.34,clear-day,389.2,0,0,,1024.2,"{'azimuth': 126, 'altitude': 6, 'dni': 281.9, 'ghi': 32.4, 'dhi': 2.9, 'etr': 1407}",Clear,38.98,2019-01-11 09:00:00,0,10,338,9.04,6.94
250,36.15,0.01,13.69,0.33,clear-day,387.1,0,0,,1024.6,"{'azimuth': 138, 'altitude': 14, 'dni': 570, 'ghi': 155.8, 'dhi': 14.2, 'etr': 1407}",Clear,40.71,2019-01-11 10:00:00,0,10,344,8.42,6.72
251,39.93,0,14.62,0.31,clear-day,384.7,0,0,,1024.7,"{'azimuth': 150, 'altitude': 21, 'dni': 695, 'ghi': 274.2, 'dhi': 24.9, 'etr': 1407}",Clear,43.41,2019-01-11 11:00:00,1,10,352,7.22,5.82
252,44.5,0,15.28,0.28,clear-day,382.3,0,0,,1024.5,"{'azimuth': 165, 'altitude': 25, 'dni': 752.2, 'ghi': 353.8, 'dhi': 32.2, 'etr': 1407}",Clear,46.51,2019-01-11 12:00:00,1,10,326,5.31,4.44
253,47.95,0,12.49,0.23,clear-day,377.1,0,0,,1024.2,"{'azimuth': 180, 'altitude': 27, 'dni': 769, 'ghi': 381.3, 'dhi': 34.7, 'etr': 1407}",Clear,49.26,2019-01-11 13:00:00,1,10,309,4.79,4.08
254,50.92,0,12.06,0.21,clear-day,372.9,0,0,,1024.1,"{'azimuth': 196, 'altitude': 25, 'dni': 751.7, 'ghi': 352.7, 'dhi': 32.1, 'etr': 1407}",Clear,50.92,2019-01-11 14:00:00,1,10,344,4.8,3.71
255,51.86,0,11.77,0.2,clear-day,368.2,0,0,,1024.4,"{'azimuth': 210, 'altitude': 21, 'dni': 693.7, 'ghi': 272, 'dhi': 24.7, 'etr': 1407}",Clear,51.86,2019-01-11 15:00:00,1,10,202,5.23,3.73
256,50.3,0,12.39,0.22,clear-day,363.2,0,0,,1024.5,"{'azimuth': 223, 'altitude': 14, 'dni': 566.9, 'ghi': 153.1, 'dhi': 13.9, 'etr': 1407}",Clear,50.3,2019-01-11 16:00:00,0,10,247,5.36,3.59
257,48.79,0,13.24,0.23,clear-day,357.4,0,0,,1024.9,"{'azimuth': 234, 'altitude': 6, 'dni': 271.8, 'ghi': 30.2, 'dhi': 2.7, 'etr': 1407}",Clear,49.35,2019-01-11 17:00:00,0,10,245,4.74,3.17
258,47.46,0,14.07,0.26,clear-night,351.3,0,0,,1025.1,,Clear,47.46,2019-01-11 18:00:00,0,10,284,3.84,2.73
259,45.54,0,15.4,0.29,clear-night,350.7,0,0,,1025.7,,Clear,45.54,2019-01-11 19:00:00,0,10,256,4.78,2.99
260,43.02,0,15.13,0.31,clear-night,347.2,0,0,,1026.1,,Clear,44.21,2019-01-11 20:00:00,0,10,181,4.92,3.1
261,41.28,0,14.32,0.31,clear-night,344.0,0,0,,1026.4,,Clear,43.03,2019-01-11 21:00:00,0,10,6,5.22,3.5
262,39.79,0,13.56,0.31,clear-night,341.4,0,0,,1026.7,,Clear,41.98,2019-01-11 22:00:00,0,10,328,5.57,3.8
263,38.47,0,13.38,0.32,clear-night,339.6,0,0,,1027.1,,Clear,41.25,2019-01-11 23:00:00,0,10,317,5.99,4.33
264,37.34,0,13.47,0.33,clear-night,338.4,0,0,,1027.4,,Clear,40.71,2019-01-12 00:00:00,0,10,319,6.48,4.95
265,35.69,0,16.51,0.37,clear-night,334.8,0,0,,1027.3,,Clear,40.62,2019-01-12 01:00:00,0,10,311,8.85,7.36
266,34.97,0,16.54,0.38,clear-night,333.0,0,0,,1027.4,,Clear,40.03,2019-01-12 02:00:00,0,10,299,8.69,7.36
267,34.65,0,16.3,0.39,clear-night,331.5,0,0,,1027.3,,Clear,39.49,2019-01-12 03:00:00,0,10,325,8.03,6.78
268,34.29,0,16.38,0.39,clear-night,330.2,0,0,,1027.2,,Clear,38.98,2019-01-12 04:00:00,0,10,308,7.6,6.37
269,33.92,0,17.27,0.42,clear-night,329.2,0,0,,1027.1,,Clear,38.64,2019-01-12 05:00:00,0,10,303,7.74,6.34
270,33.31,0,18.31,0.44,clear-night,328.5,0,0,,1027.1,,Clear,38.19,2019-01-12 06:00:00,0,10,305,8.1,6.43
271,33.41,0,20.02,0.47,clear-night,327.1,0,0,,1027.1,,Clear,38.61,2019-01-12 07:00:00,0,10,297,10.02,7.09
272,34.07,0,21.39,0.49,clear-night,326.3,0,0,,1027.3,,Clear,39.14,2019-01-12 08:00:00,0,10,303,9.89,7.04
273,35.65,0,22.76,0.49,clear-day,325.6,0,0,,1027.8,"{'azimuth': 126, 'altitude': 6, 'dni': 285.4, 'ghi': 33.2, 'dhi': 3, 'etr': 1406.9}",Clear,40.4,2019-01-12 09:00:00,0,10,313,9.87,6.94
274,37.96,0,23.47,0.47,clear-day,324.8,0,0,,1028.0,"{'azimuth': 137, 'altitude': 14, 'dni': 573.1, 'ghi': 157.5, 'dhi': 14.3, 'etr': 1406.9}",Clear,42.14,2019-01-12 10:00:00,0,10,317,9.1,6.57
275,41.52,0,24.25,0.44,clear-day,324.0,0,0,,1027.9,"{'azimuth': 150, 'altitude': 21, 'dni': 697.4, 'ghi': 276.5, 'dhi': 25.1, 'etr': 1406.9}",Clear,44.87,2019-01-12 11:00:00,1,10,310,8.35,6.08
276,45.95,0,25.36,0.4,clear-day,323.1,0,0,,1027.6,"{'azimuth': 165, 'altitude': 25, 'dni': 754.4, 'ghi': 356.7, 'dhi': 32.4, 'etr': 1406.9}",Clear,48.32,2019-01-12 12:00:00,2,10,298,7.62,5.48
277,52.01,0,27.28,0.38,clear-day,313.1,0,0,,1027.0,"{'azimuth': 180, 'altitude': 27, 'dni': 771.1, 'ghi': 384.5, 'dhi': 35, 'etr': 1406.9}",Clear,52.01,2019-01-12 13:00:00,2,10,292,8.41,5.61
278,53.98,0,28.25,0.37,clear-day,310.4,0,0,,1026.6,"{'azimuth': 196, 'altitude': 25, 'dni': 754, 'ghi': 356.1, 'dhi': 32.4, 'etr': 1406.9}",Clear,53.98,2019-01-12 14:00:00,2,10,286,8.51,5.39
279,55.06,0,29.06,0.37,clear-day,308.2,0,0,,1025.6,"{'azimuth': 210, 'altitude': 21, 'dni': 696.5, 'ghi': 275.4, 'dhi': 25, 'etr': 1406.9}",Clear,55.06,2019-01-12 15:00:00,1,10,281,8.46,5.03
280,53.61,0,29.27,0.39,clear-day,305.8,0,0,,1025.4,"{'azimuth': 223, 'altitude': 14, 'dni': 571.3, 'ghi': 156.2, 'dhi': 14.2, 'etr': 1406.9}",Clear,53.61,2019-01-12 16:00:00,0,10,282,8.18,4.7
281,52.16,0,28.76,0.4,clear-day,302.7,0,0,,1025.6,"{'azimuth': 234, 'altitude': 6, 'dni': 280.8, 'ghi': 32.2, 'dhi': 2.9, 'etr': 1406.9}",Clear,52.16,2019-01-12 17:00:00,0,10,287,7.0,4.29
282,48.74,0,27.72,0.42,clear-night,299.6,0,0,,1026.5,,Clear,49.75,2019-01-12 18:00:00,0,10,1,5.39,3.78
283,46.78,0,27.67,0.45,clear-night,295.6,0,0,,1027.0,,Clear,47.96,2019-01-12 19:00:00,0,10,6,4.7,3.67
