,num_incident,accident_type
20160,2012S002280,rear-end_collision
20161,2012S002281,rear-end_collision
20162,2012S002282,frontal-lateral_collision
20163,2012S002283,crash_into_stationary
20164,2012S002284,fall--motorcycle
20165,2012S002285,fall_inside_vehicle
20166,2012S002286,lateral_collision
20167,2012S002287,rear-end_collision
20168,2012S002288,lateral_collision
20169,2012S002289,run_over
20170,2012S002290,frontal-lateral_collision
20171,2012S002291,lateral_collision
20172,2012S002292,run_over
20173,2012S002293,fall--motorcycle
20174,2012S002294,rear-end_collision
20175,2012S002295,frontal-lateral_collision
20176,2012S002296,lateral_collision
20177,2012S002297,run_over
20178,2012S002298,"run_over,fall--motorcycle"
20179,2012S002299,fall_inside_vehicle
20180,2012S002300,fall--motorcycle
20181,2012S002301,fall--motorcycle
20182,2012S002302,lateral_collision
20183,2012S002303,frontal-lateral_collision
20184,2012S002304,run_over
20185,2012S002305,rear-end_collision
20186,2012S002306,rear-end_collision
20187,2012S002307,crash_into_stationary
20188,2012S002308,run_over
20189,2012S002309,frontal-lateral_collision
20190,2012S002310,lateral_collision
20191,2012S002311,run_over
20192,2012S002312,frontal-lateral_collision
20193,2012S002313,lateral_collision
20194,2012S002314,rear-end_collision
20195,2012S002315,lateral_collision
20196,2012S002316,frontal-lateral_collision
20197,2012S002317,rear-end_collision
20198,2012S002318,frontal-lateral_collision
20199,2012S002319,rear-end_collision
20200,2012S002320,lateral_collision
20201,2012S002321,frontal-lateral_collision
20202,2012S002322,run_over
20203,2012S002323,lateral_collision
20204,2012S002324,run_over
20205,2012S002325,Other_types
20206,2012S002326,lateral_collision
20207,2012S002327,frontal_collision
20208,2012S002328,rear-end_collision
20209,2012S002329,fall--motorcycle
20210,2012S002330,fall_inside_vehicle
20211,2012S002331,rear-end_collision
20212,2012S002332,lateral_collision
20213,2012S002333,run_over
20214,2012S002334,rear-end_collision
20215,2012S002336,rear-end_collision
20216,2012S002337,run_over
20217,2012S002338,rear-end_collision
20218,2012S002339,frontal-lateral_collision
20219,2012S002340,"crash_into_stationary,frontal_collision"
20220,2012S002341,lateral_collision
20221,2012S002342,"lateral_collision,Other_types"
20222,2012S002343,frontal-lateral_collision
20223,2012S002344,fall--motorcycle
20224,2012S002345,rear-end_collision
20225,2012S002346,frontal-lateral_collision
20226,2012S002347,lateral_collision
20227,2012S002348,frontal_collision
20228,2012S002349,"Other_types,frontal-lateral_collision"
20229,2012S002350,lateral_collision
20230,2012S002351,multiple_rear-end_collision
20231,2012S002352,frontal-lateral_collision
20232,2012S002353,crash_into_stationary
20233,2012S002354,rear-end_collision
20234,2012S002355,frontal-lateral_collision
20235,2012S002356,crash_into_stationary
20236,2012S002357,frontal-lateral_collision
20237,2012S002358,lateral_collision
20238,2012S002359,rear-end_collision
20239,2012S002360,rear-end_collision
20240,2012S002361,frontal-lateral_collision
20241,2012S002362,lateral_collision
20242,2012S002363,run_over
20243,2012S002364,rear-end_collision
20244,2012S002365,fall--motorcycle
20245,2012S002366,frontal-lateral_collision
20246,2012S002367,lateral_collision
20247,2012S002368,lateral_collision
20248,2012S002369,rear-end_collision
20249,2012S002370,lateral_collision
20250,2012S002371,frontal-lateral_collision
20251,2012S002372,rear-end_collision
20252,2012S002373,fall--motorcycle
20253,2012S002374,frontal-lateral_collision
20254,2012S002375,crash_into_stationary
20255,2012S002376,"lateral_collision,run_over"
20256,2012S002377,fall--motorcycle
20257,2012S002378,"crash_into_stationary,frontal-lateral_collision"
20258,2012S002379,crash_into_stationary
20259,2012S002380,frontal-lateral_collision
20260,2012S002381,frontal-lateral_collision
20261,2012S002382,lateral_collision
20262,2012S002383,fall_inside_vehicle
20263,2012S002384,frontal-lateral_collision
20264,2012S002385,rear-end_collision
20265,2012S002386,rear-end_collision
20266,2012S002387,frontal-lateral_collision
20267,2012S002388,"run_over,fall--motorcycle"
20268,2012S002389,run_over
20269,2012S002390,frontal-lateral_collision
20270,2012S002391,rear-end_collision
20271,2012S002392,"crash_into_stationary,fall--motorcycle"
20272,2012S002393,lateral_collision
20273,2012S002394,crash_into_stationary
20274,2012S002395,frontal-lateral_collision
20275,2012S002396,rear-end_collision
20276,2012S002397,"fall--motorcycle,lateral_collision"
20277,2012S002398,frontal-lateral_collision
20278,2012S002399,run_over
20279,2012S002400,fall--motorcycle
20280,2012S002401,lateral_collision
20281,2012S002402,lateral_collision
20282,2012S002403,lateral_collision
20283,2012S002404,run_over
20284,2012S002405,rear-end_collision
20285,2012S002406,fall--motorcycle
20286,2012S002407,run_over
20287,2012S002408,frontal-lateral_collision
20288,2012S002409,rear-end_collision
20289,2012S002410,lateral_collision
20290,2012S002411,run_over
20291,2012S002412,frontal-lateral_collision
20292,2012S002413,Other_types
20293,2012S002414,rear-end_collision
20294,2012S002415,"lateral_collision,rear-end_collision"
20295,2012S002416,rear-end_collision
20296,2012S002417,"multiple_rear-end_collision,crash_into_stationary,lateral_collision"
20297,2012S002418,rear-end_collision
20298,2012S002419,lateral_collision
20299,2012S002420,rear-end_collision
20300,2012S002421,frontal-lateral_collision
20301,2012S002422,frontal-lateral_collision
20302,2012S002423,frontal-lateral_collision
20303,2012S002424,fall--motorcycle
20304,2012S002425,lateral_collision
20305,2012S002426,rear-end_collision
20306,2012S002427,frontal_collision
20307,2012S002428,lateral_collision
20308,2012S002429,run_over
20309,2012S002430,crash_into_stationary
20310,2012S002431,rear-end_collision
20311,2012S002432,rear-end_collision
20312,2012S002433,rear-end_collision
20313,2012S002434,lateral_collision
20314,2012S002435,lateral_collision
20315,2012S002436,fall--motorcycle
20316,2012S002437,rear-end_collision
20317,2012S002438,"crash_into_stationary,run_over"
20318,2012S002439,Other_types
20319,2012S002440,rear-end_collision
20320,2012S002441,lateral_collision
20321,2012S002442,fall_inside_vehicle
20322,2012S002443,Other_types
20323,2012S002444,frontal-lateral_collision
20324,2012S002445,frontal-lateral_collision
20325,2012S002446,run_over
20326,2012S002447,multiple_rear-end_collision
20327,2012S002448,rear-end_collision
20328,2012S002449,crash_into_stationary
20329,2012S002450,lateral_collision
20330,2012S002451,frontal-lateral_collision
20331,2012S002452,fall--motorcycle
20332,2012S002453,crash_into_stationary
20333,2012S002454,fall--motorcycle
20334,2012S002455,crash_into_stationary
20335,2012S002456,frontal-lateral_collision
20336,2012S002457,"rear-end_collision,fall--motorcycle"
20337,2012S002458,lateral_collision
20338,2012S002459,frontal-lateral_collision
20339,2012S002460,"lateral_collision,crash_into_stationary,frontal-lateral_collision"
20340,2012S002461,frontal-lateral_collision
20341,2012S002462,frontal-lateral_collision
20342,2012S002463,lateral_collision
20343,2012S002464,run_over
20344,2012S002465,"rear-end_collision,fall--motorcycle"
20345,2012S002466,frontal-lateral_collision
20346,2012S002467,rear-end_collision
20347,2012S002468,fall--motorcycle
20348,2012S002469,lateral_collision
20349,2012S002470,crash_into_stationary
20350,2012S002471,rear-end_collision
20351,2012S002472,fall--motorcycle
20352,2012S002473,multiple_rear-end_collision
20353,2012S002474,frontal-lateral_collision
20354,2012S002475,lateral_collision
20355,2012S002476,rear-end_collision
20356,2012S002477,run_over
20357,2012S002478,rear-end_collision
20358,2012S002479,frontal-lateral_collision
20359,2012S002480,frontal-lateral_collision
20360,2012S002481,multiple_rear-end_collision
20361,2012S002482,frontal-lateral_collision
20362,2012S002483,lateral_collision
20363,2012S002484,crash_into_stationary
20364,2012S002485,crash_into_stationary
20365,2012S002486,frontal-lateral_collision
20366,2012S002487,rear-end_collision
20367,2012S002488,lateral_collision
20368,2012S002489,rear-end_collision
20369,2012S002490,run_over
20370,2012S002491,crash_into_stationary
20371,2012S002492,lateral_collision
20372,2012S002493,fall--motorcycle
20373,2012S002494,crash_into_stationary
20374,2012S002495,frontal-lateral_collision
20375,2012S002496,crash_into_stationary
20376,2012S002497,"frontal-lateral_collision,fall--motorcycle"
20377,2012S002498,frontal_collision
20378,2012S002499,fall--motorcycle
20379,2012S002500,"lateral_collision,fall--motorcycle"
20380,2012S002501,frontal_collision
20381,2012S002502,lateral_collision
20382,2012S002503,lateral_collision
20383,2012S002504,lateral_collision
20384,2012S002505,"rear-end_collision,fall--motorcycle"
20385,2012S002506,crash_into_stationary
20386,2012S002507,lateral_collision
20387,2012S002508,lateral_collision
20388,2012S002509,crash_into_stationary
20389,2012S002510,"rear-end_collision,frontal-lateral_collision"
20390,2012S002511,"run_over,rear-end_collision,lateral_collision"
20391,2012S002512,fall--motorcycle
20392,2012S002513,rear-end_collision
20393,2012S002514,fall--motorcycle
20394,2012S002515,fall--motorcycle
20395,2012S002516,frontal-lateral_collision
20396,2012S002517,rear-end_collision
20397,2012S002518,lateral_collision
20398,2012S002519,frontal-lateral_collision
20399,2012S002520,Other_types
20400,2012S002521,lateral_collision
20401,2012S002522,rear-end_collision
20402,2012S002523,run_over
20403,2012S002524,lateral_collision
20404,2012S002525,crash_into_stationary
20405,2012S002526,run_over
20406,2012S002527,rear-end_collision
20407,2012S002528,"lateral_collision,run_over"
20408,2012S002529,frontal-lateral_collision
20409,2012S002530,"fall--motorcycle,crash_into_stationary"
20410,2012S002531,run_over
20411,2012S002532,frontal-lateral_collision
20412,2012S002533,rear-end_collision
20413,2012S002534,fall_inside_vehicle
20414,2012S002535,rear-end_collision
20415,2012S002536,crash_into_stationary
20416,2012S002537,crash_into_stationary
20417,2012S002538,crash_into_stationary
20418,2012S002539,rear-end_collision
20419,2012S002540,rear-end_collision
20420,2012S002541,lateral_collision
20421,2012S002542,lateral_collision
20422,2012S002543,rear-end_collision
20423,2012S002544,frontal-lateral_collision
20424,2012S002545,frontal-lateral_collision
20425,2012S002546,run_over
20426,2012S002547,lateral_collision
20427,2012S002548,lateral_collision
20428,2012S002549,frontal-lateral_collision
20429,2012S002550,frontal-lateral_collision
20430,2012S002551,lateral_collision
20431,2012S002552,run_over
20432,2012S002553,lateral_collision
20433,2012S002554,crash_into_stationary
20434,2012S002555,rear-end_collision
20435,2012S002556,lateral_collision
20436,2012S002557,rear-end_collision
20437,2012S002558,rear-end_collision
20438,2012S002559,"Other_types,fall--motorcycle"
20439,2012S002560,multiple_rear-end_collision
20440,2012S002561,frontal-lateral_collision
20441,2012S002562,"crash_into_stationary,lateral_collision"
20442,2012S002563,lateral_collision
20443,2012S002564,lateral_collision
20444,2012S002565,rear-end_collision
20445,2012S002566,fall--motorcycle
20446,2012S002567,lateral_collision
20447,2012S002568,run_over
20448,2012S002569,frontal-lateral_collision
20449,2012S002570,run_over
20450,2012S002571,lateral_collision
20451,2012S002572,frontal-lateral_collision
20452,2012S002573,frontal-lateral_collision
20453,2012S002574,rear-end_collision
20454,2012S002575,multiple_rear-end_collision
20455,2012S002576,frontal-lateral_collision
20456,2012S002577,rear-end_collision
20457,2012S002578,frontal-lateral_collision
20458,2012S002579,lateral_collision
20459,2012S002580,multiple_rear-end_collision
20460,2012S002581,multiple_rear-end_collision
20461,2012S002582,frontal-lateral_collision
20462,2012S002583,rear-end_collision
20463,2012S002584,run_over
20464,2012S002585,frontal-lateral_collision
20465,2012S002586,Other_types
20466,2012S002587,"rear-end_collision,fall_inside_vehicle"
20467,2012S002588,crash_into_stationary
20468,2012S002589,Other_types
20469,2012S002590,multiple_rear-end_collision
20470,2012S002591,fall_inside_vehicle
20471,2012S002592,rear-end_collision
20472,2012S002593,lateral_collision
20473,2012S002594,lateral_collision
20474,2012S002595,run_over
20475,2012S002596,fall_inside_vehicle
20476,2012S002597,fall--motorcycle
20477,2012S002598,crash_into_stationary
20478,2012S002599,run_over
20479,2012S002600,frontal-lateral_collision
20480,2012S002601,rear-end_collision
20481,2012S002602,frontal_collision
20482,2012S002603,rear-end_collision
20483,2012S002604,fall--motorcycle
20484,2012S002605,lateral_collision
20485,2012S002606,lateral_collision
20486,2012S002607,crash_into_stationary
20487,2012S002608,rear-end_collision
20488,2012S002609,frontal-lateral_collision
20489,2012S002610,fall--motorcycle
20490,2012S002611,fall--motorcycle
20491,2012S002612,run_over
20492,2012S002613,frontal-lateral_collision
20493,2012S002614,frontal-lateral_collision
20494,2012S002615,fall--motorcycle
20495,2012S002616,multiple_rear-end_collision
20496,2012S002617,rear-end_collision
20497,2012S002618,rear-end_collision
20498,2012S002619,rear-end_collision
20499,2012S002620,lateral_collision
20500,2012S002621,multiple_rear-end_collision
20501,2012S002622,lateral_collision
20502,2012S002623,lateral_collision
20503,2012S002624,multiple_rear-end_collision
20504,2012S002625,run_over
20505,2012S002626,crash_into_stationary
20506,2012S002627,lateral_collision
20507,2012S002628,lateral_collision
20508,2012S002629,"crash_into_stationary,fall--motorcycle"
20509,2012S002630,rear-end_collision
20510,2012S002631,lateral_collision
20511,2012S002632,crash_into_stationary
20512,2012S002633,crash_into_stationary
20513,2012S002634,lateral_collision
20514,2012S002635,crash_into_stationary
20515,2012S002636,rear-end_collision
20516,2012S002637,rear-end_collision
20517,2012S002638,"lateral_collision,rear-end_collision"
20518,2012S002639,run_over
20519,2012S002640,multiple_rear-end_collision
20520,2012S002641,crash_into_stationary
20521,2012S002642,frontal-lateral_collision
20522,2012S002643,frontal-lateral_collision
20523,2012S002644,lateral_collision
20524,2012S002645,lateral_collision
20525,2012S002646,frontal-lateral_collision
20526,2012S002647,lateral_collision
20527,2012S002648,rear-end_collision
20528,2012S002649,crash_into_stationary
20529,2012S002650,lateral_collision
20530,2012S002651,frontal-lateral_collision
20531,2012S002652,rear-end_collision
20532,2012S002653,lateral_collision
20533,2012S002654,crash_into_stationary
20534,2012S002655,frontal-lateral_collision
20535,2012S002656,multiple_rear-end_collision
20536,2012S002657,"fall--motorcycle,lateral_collision"
20537,2012S002658,frontal-lateral_collision
