,apparentTemperature,cloudCover,dewPoint,humidity,icon,precipIntensity,precipProbability,precipType,pressure,solar,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
4394,70.99,0.19,61.81,0.73,partly-cloudy-night,0,0,,,,Partly Cloudy,70.77,2010-07-03 04:00:00,0,6.216,0.0,0.81,0.81
4395,71.23,0.19,62.48,0.75,partly-cloudy-night,0,0,,1016.5,,Partly Cloudy,70.93,2010-07-03 05:00:00,0,6.216,0.0,5.01,0.77
4396,71.35,0.19,63.66,0.78,partly-cloudy-night,0,0,,,,Partly Cloudy,70.9,2010-07-03 06:00:00,0,6.216,60.0,1.0,0.89
4397,69.87,0.19,62.33,0.78,partly-cloudy-day,0,0,,,"{'azimuth': 64, 'altitude': 5, 'dni': 215.5, 'ghi': 21.9, 'dhi': 2, 'etr': 1316.5}",Partly Cloudy,69.56,2010-07-03 07:00:00,0,5.906,316.0,2.99,0.96
4398,72.53,0.19,61.87,0.7,partly-cloudy-day,0,0,,1017.1,"{'azimuth': 73, 'altitude': 16, 'dni': 526.7, 'ghi': 157.3, 'dhi': 14.3, 'etr': 1316.5}",Partly Cloudy,72.32,2010-07-03 08:00:00,1,6.216,304.0,6.34,1.27
4399,77.12,0.19,62.14,0.6,partly-cloudy-day,0,0,,,"{'azimuth': 82, 'altitude': 27, 'dni': 672.9, 'ghi': 332.8, 'dhi': 30.3, 'etr': 1316.5}",Partly Cloudy,76.9,2010-07-03 09:00:00,2,6.216,300.0,5.51,1.69
4400,81.47,,62.64,0.55,clear-day,0,0,,,"{'azimuth': 92, 'altitude': 38, 'etr': 1316.5}",Clear,80.15,2010-07-03 10:00:00,,,298.0,7.5,1.91
4401,82.73,0.25,62.62,0.53,partly-cloudy-day,0,0,,1017.89,"{'azimuth': 103, 'altitude': 49, 'dni': 779.4, 'ghi': 647.9, 'dhi': 58.9, 'etr': 1316.5}",Partly Cloudy,81.62,2010-07-03 11:00:00,5,,127.0,7.01,2.72
4402,84.06,0.19,62.91,0.51,partly-cloudy-day,0,0,,,"{'azimuth': 118, 'altitude': 60, 'dni': 834.4, 'ghi': 791.8, 'dhi': 72, 'etr': 1316.5}",Partly Cloudy,83.01,2010-07-03 12:00:00,7,6.216,143.0,8.99,3.49
4403,84.18,0.19,64.63,0.55,partly-cloudy-day,0,0,,,"{'azimuth': 143, 'altitude': 68, 'dni': 850.3, 'ghi': 868.4, 'dhi': 78.9, 'etr': 1316.5}",Partly Cloudy,82.52,2010-07-03 13:00:00,9,6.216,150.0,6.0,5.95
4404,84.27,0.19,63.82,0.53,partly-cloudy-day,0,0,,1018.49,"{'azimuth': 183, 'altitude': 72, 'dni': 854.9, 'ghi': 891.9, 'dhi': 81.1, 'etr': 1316.5}",Partly Cloudy,82.91,2010-07-03 14:00:00,9,6.216,158.0,7.99,5.48
4405,84.25,0.19,63.4,0.52,partly-cloudy-day,0,0,,,"{'azimuth': 221, 'altitude': 67, 'dni': 848.7, 'ghi': 860.3, 'dhi': 78.2, 'etr': 1316.5}",Partly Cloudy,83.04,2010-07-03 15:00:00,9,6.216,138.0,8.0,5.93
4406,85.22,0.19,64.29,0.52,partly-cloudy-day,0,0,,,"{'azimuth': 244, 'altitude': 58, 'dni': 831, 'ghi': 776.3, 'dhi': 70.6, 'etr': 1316.5}",Partly Cloudy,83.72,2010-07-03 16:00:00,7,6.216,149.0,9.49,6.36
4407,84.48,0.19,64.35,0.54,partly-cloudy-day,0,0,,1017.71,"{'azimuth': 259, 'altitude': 47, 'dni': 798.7, 'ghi': 647.2, 'dhi': 58.8, 'etr': 1316.5}",Partly Cloudy,82.93,2010-07-03 17:00:00,5,6.216,152.0,8.99,6.01
4408,84.66,0.19,65.31,0.56,partly-cloudy-day,0,0,,,"{'azimuth': 270, 'altitude': 36, 'dni': 745.2, 'ghi': 484.9, 'dhi': 44.1, 'etr': 1316.5}",Partly Cloudy,82.76,2010-07-03 18:00:00,3,6.216,143.0,7.5,5.67
4409,83.31,0.19,64.94,0.57,partly-cloudy-day,0,0,,,"{'azimuth': 279, 'altitude': 25, 'dni': 656.3, 'ghi': 305.8, 'dhi': 27.8, 'etr': 1316.5}",Partly Cloudy,81.51,2010-07-03 19:00:00,1,6.216,127.0,7.5,6.29
4410,81.83,0.19,66.81,0.65,partly-cloudy-day,0,0,,1017.89,"{'azimuth': 288, 'altitude': 14, 'dni': 494.9, 'ghi': 133.1, 'dhi': 12.1, 'etr': 1316.5}",Partly Cloudy,79.6,2010-07-03 20:00:00,0,6.216,127.0,5.5,4.2
4411,78.89,0.19,67.48,0.7,partly-cloudy-day,0,0,,,"{'azimuth': 298, 'altitude': 4, 'dni': 140.9, 'ghi': 10.2, 'dhi': 0.9, 'etr': 1316.4}",Partly Cloudy,78.09,2010-07-03 21:00:00,0,6.216,164.0,7.01,4.71
4412,77.05,0.31,68.17,0.76,partly-cloudy-night,0,0,,,,Partly Cloudy,76.14,2010-07-03 22:00:00,0,6.216,141.0,5.35,2.17
4413,76.09,0.44,68.63,0.8,partly-cloudy-night,0,0,,1018.91,,Partly Cloudy,75.1,2010-07-03 23:00:00,0,6.216,170.0,0.73,0.73
4414,75.48,0.44,68.51,0.82,partly-cloudy-night,0,0,,,,Partly Cloudy,74.5,2010-07-04 00:00:00,0,6.216,154,0.91,0.91
4415,75.11,0.44,67.69,0.8,partly-cloudy-night,0,0,,,,Partly Cloudy,74.22,2010-07-04 01:00:00,0,6.216,90,1.34,0.07
4416,74.97,0.19,67.81,0.81,partly-cloudy-night,0,0,,1019.42,,Partly Cloudy,74.06,2010-07-04 02:00:00,0,6.216,,1.35,0.0
4417,73.8,0.19,67.62,0.84,partly-cloudy-night,0,0,,,,Partly Cloudy,72.89,2010-07-04 03:00:00,0,6.216,270,2.01,0.28
4418,73.65,0.19,66.51,0.8,partly-cloudy-night,0,0,,,,Partly Cloudy,72.88,2010-07-04 04:00:00,0,3.73,,1.0,0.0
4419,73.58,0.19,66.37,0.8,partly-cloudy-night,0,0,,1019.49,,Partly Cloudy,72.83,2010-07-04 05:00:00,0,6.216,,1.35,0.0
4420,73.32,0.19,65.93,0.8,partly-cloudy-night,0,0,,,,Partly Cloudy,72.62,2010-07-04 06:00:00,0,6.216,51,0.61,0.61
4421,73.07,0.19,65.13,0.78,partly-cloudy-day,0,0,,,"{'azimuth': 64, 'altitude': 5, 'dni': 211.4, 'ghi': 21.1, 'dhi': 1.9, 'etr': 1316.4}",Partly Cloudy,72.47,2010-07-04 07:00:00,0,6.216,0,2.5,0.66
4422,74.47,0.31,63.79,0.7,partly-cloudy-day,0,0,,1020.25,"{'azimuth': 73, 'altitude': 16, 'dni': 489.8, 'ghi': 145.5, 'dhi': 13.2, 'etr': 1316.4}",Partly Cloudy,74.06,2010-07-04 08:00:00,1,6.216,326,7.99,3.44
4423,76.65,0.31,63.89,0.66,partly-cloudy-day,0,0,,1020.5,"{'azimuth': 82, 'altitude': 27, 'dni': 626.8, 'ghi': 309.2, 'dhi': 28.1, 'etr': 1316.4}",Partly Cloudy,76.24,2010-07-04 09:00:00,2,6.216,326,4.99,3.19
4424,81.47,0.19,62.45,0.55,partly-cloudy-day,,,rain,1020.99,"{'azimuth': 92, 'altitude': 38, 'dni': 754.5, 'ghi': 509.3, 'dhi': 46.3, 'etr': 1316.4}",Partly Cloudy,80.2,2010-07-04 10:00:00,3,6.216,325,7.01,3.52
4425,84.05,0.19,62.59,0.5,partly-cloudy-day,0,0,,1019.61,"{'azimuth': 103, 'altitude': 49, 'dni': 804.3, 'ghi': 667.7, 'dhi': 60.7, 'etr': 1316.4}",Partly Cloudy,83.12,2010-07-04 11:00:00,5,6.216,90,7.99,4.6
4426,85.48,0.31,61.74,0.46,partly-cloudy-day,0,0,,,"{'azimuth': 118, 'altitude': 60, 'dni': 778.9, 'ghi': 738.5, 'dhi': 67.1, 'etr': 1316.4}",Partly Cloudy,85.01,2010-07-04 12:00:00,7,6.216,167,6.51,3.11
4427,87.43,0.31,62.3,0.44,partly-cloudy-day,0,0,,,"{'azimuth': 144, 'altitude': 68, 'dni': 793.8, 'ghi': 810.1, 'dhi': 73.6, 'etr': 1316.4}",Partly Cloudy,86.85,2010-07-04 13:00:00,8,6.216,135,6.51,5.75
4428,86.14,0.31,64.52,0.51,partly-cloudy-day,,,rain,1020.62,"{'azimuth': 183, 'altitude': 71, 'dni': 798.1, 'ghi': 832.2, 'dhi': 75.7, 'etr': 1316.4}",Partly Cloudy,84.57,2010-07-04 14:00:00,8,6.216,140,8.99,7.95
4429,84.44,0.19,64.91,0.55,partly-cloudy-day,0,0,,1020.99,"{'azimuth': 221, 'altitude': 67, 'dni': 848.6, 'ghi': 859.9, 'dhi': 78.2, 'etr': 1316.4}",Partly Cloudy,82.69,2010-07-04 15:00:00,9,6.216,161,12.01,7.21
4430,84.12,0.19,61.61,0.48,partly-cloudy-day,0,0,,1020.99,"{'azimuth': 244, 'altitude': 58, 'dni': 830.9, 'ghi': 776, 'dhi': 70.5, 'etr': 1316.4}",Partly Cloudy,83.55,2010-07-04 16:00:00,7,6.216,154,13.0,7.93
4431,85.02,0.19,62.52,0.48,partly-cloudy-day,0,0,,1020.35,"{'azimuth': 259, 'altitude': 47, 'dni': 798.6, 'ghi': 646.9, 'dhi': 58.8, 'etr': 1316.4}",Partly Cloudy,84.21,2010-07-04 17:00:00,5,6.216,167,13.0,8.23
4432,82.36,0.31,61.72,0.51,partly-cloudy-day,0,0,,,"{'azimuth': 270, 'altitude': 36, 'dni': 695.7, 'ghi': 452.5, 'dhi': 41.1, 'etr': 1316.4}",Partly Cloudy,81.45,2010-07-04 18:00:00,3,6.216,127,8.81,4.93
4433,79.35,0.47,62.25,0.56,partly-cloudy-day,0,0,,,"{'azimuth': 279, 'altitude': 25, 'dni': 543.1, 'ghi': 252.9, 'dhi': 23, 'etr': 1316.4}",Partly Cloudy,79.09,2010-07-04 19:00:00,1,6.216,58,7.34,3.05
4434,76.89,0.59,62.43,0.62,partly-cloudy-day,0,0,,1018.8,"{'azimuth': 288, 'altitude': 14, 'dni': 357.4, 'ghi': 95.9, 'dhi': 8.7, 'etr': 1316.4}",Mostly Cloudy,76.63,2010-07-04 20:00:00,0,6.216,312,9.5,3.55
4435,75.46,0.31,64.9,0.71,partly-cloudy-day,0,0,,,"{'azimuth': 297, 'altitude': 4, 'dni': 130, 'ghi': 9.4, 'dhi': 0.9, 'etr': 1316.4}",Partly Cloudy,74.93,2010-07-04 21:00:00,0,6.216,267,8.49,4.06
4436,75.64,0.31,61.91,0.63,partly-cloudy-night,0,0,,,,Partly Cloudy,75.44,2010-07-04 22:00:00,0,6.216,313,6.99,3.52
4437,76.62,0.19,62.62,0.63,partly-cloudy-night,0,0,,1018.91,,Partly Cloudy,76.35,2010-07-04 23:00:00,0,6.216,278,4.71,2.53
4438,76.26,0.19,62.5,0.63,partly-cloudy-night,0,0,,,,Partly Cloudy,75.99,2010-07-05 00:00:00,0,6.216,245,6,2.56
4439,75.07,0.19,62.55,0.66,partly-cloudy-night,0,0,,,,Partly Cloudy,74.8,2010-07-05 01:00:00,0,6.216,270,2,0.77
4440,74.94,0.19,62.25,0.65,partly-cloudy-night,0,0,,1019.49,,Partly Cloudy,74.71,2010-07-05 02:00:00,0,6.216,333,5.5,2.21
4441,74.67,0.19,62.29,0.66,partly-cloudy-night,0,0,,,,Partly Cloudy,74.43,2010-07-05 03:00:00,0,6.216,306,7.5,1.61
4442,73.06,0.19,62.69,0.71,partly-cloudy-night,0,0,,,,Partly Cloudy,72.76,2010-07-05 04:00:00,0,6.216,305,4.5,1.65
4443,72.44,0.19,62.76,0.72,partly-cloudy-night,0,0,,1019.49,,Partly Cloudy,72.12,2010-07-05 05:00:00,0,6.216,318,6.01,1.59
4444,72.68,0.19,62.65,0.72,partly-cloudy-night,0,0,,,,Partly Cloudy,72.38,2010-07-05 06:00:00,0,6.216,317,6.51,1.95
4445,71.86,0.19,61.89,0.71,partly-cloudy-day,0,0,,,"{'azimuth': 64, 'altitude': 5, 'dni': 207.1, 'ghi': 20.3, 'dhi': 1.8, 'etr': 1316.4}",Partly Cloudy,71.64,2010-07-05 07:00:00,0,6.216,286,8.51,1.7
4446,75.37,0.19,62.6,0.65,partly-cloudy-day,0,0,,1019.69,"{'azimuth': 73, 'altitude': 16, 'dni': 523.5, 'ghi': 154.6, 'dhi': 14.1, 'etr': 1316.4}",Partly Cloudy,75.09,2010-07-05 08:00:00,1,6.216,280,7.65,2.11
4447,77.31,0.19,62.31,0.6,partly-cloudy-day,0,0,,,"{'azimuth': 82, 'altitude': 27, 'dni': 671.2, 'ghi': 330.1, 'dhi': 30, 'etr': 1316.4}",Partly Cloudy,77.06,2010-07-05 09:00:00,2,6.216,286,11.02,3.09
4448,81.88,0.19,62.2,0.53,partly-cloudy-day,0,0,,,"{'azimuth': 92, 'altitude': 38, 'dni': 754, 'ghi': 508, 'dhi': 46.2, 'etr': 1316.4}",Partly Cloudy,80.75,2010-07-05 10:00:00,3,6.216,278,4.52,1.53
4449,84.37,0.0,63.06,0.51,clear-day,0,0,,1019.42,"{'azimuth': 103, 'altitude': 49, 'dni': 859.4, 'ghi': 712.5, 'dhi': 64.8, 'etr': 1316.4}",Clear,83.3,2010-07-05 11:00:00,6,,198,5.5,2.74
4450,85.93,,62.69,0.47,clear-day,0,0,,,"{'azimuth': 119, 'altitude': 59, 'etr': 1316.4}",Clear,85.13,2010-07-05 12:00:00,,,137,7.01,4.6
4451,87.23,0.19,60.63,0.41,partly-cloudy-day,0,0,,,"{'azimuth': 144, 'altitude': 68, 'dni': 850, 'ghi': 866.9, 'dhi': 78.8, 'etr': 1316.4}",Partly Cloudy,87.23,2010-07-05 13:00:00,9,6.216,141,7.99,4.96
4452,87.31,0.19,63.09,0.46,partly-cloudy-day,0,0,,1019.1,"{'azimuth': 183, 'altitude': 71, 'dni': 854.6, 'ghi': 890.7, 'dhi': 81, 'etr': 1316.4}",Partly Cloudy,86.39,2010-07-05 14:00:00,9,6.216,135,6.49,5.65
4453,87.79,0.19,63.29,0.46,partly-cloudy-day,0,0,,,"{'azimuth': 221, 'altitude': 67, 'dni': 848.6, 'ghi': 859.4, 'dhi': 78.1, 'etr': 1316.4}",Partly Cloudy,86.79,2010-07-05 15:00:00,9,6.216,132,8.32,7.01
4454,87.15,0.19,64.49,0.49,partly-cloudy-day,0,0,,,"{'azimuth': 244, 'altitude': 58, 'dni': 830.8, 'ghi': 775.6, 'dhi': 70.5, 'etr': 1316.4}",Partly Cloudy,85.6,2010-07-05 16:00:00,7,6.216,124,8.51,7.23
4455,87.06,0.19,66.13,0.54,partly-cloudy-day,0,0,,1018.61,"{'azimuth': 259, 'altitude': 47, 'dni': 798.5, 'ghi': 646.6, 'dhi': 58.8, 'etr': 1316.4}",Partly Cloudy,84.76,2010-07-05 17:00:00,5,6.216,105,10.01,6.51
4456,85.63,,66.77,0.58,clear-day,0,0,,,"{'azimuth': 270, 'altitude': 36, 'etr': 1316.4}",Clear,83.12,2010-07-05 18:00:00,,,102,10.5,7.05
4457,84.32,,66.77,0.6,clear-day,0,0,,,"{'azimuth': 279, 'altitude': 25, 'etr': 1316.4}",Clear,81.89,2010-07-05 19:00:00,,,127,9,4.81
4458,82.86,0.19,67.03,0.64,partly-cloudy-day,0,0,,1018.91,"{'azimuth': 288, 'altitude': 14, 'dni': 493.9, 'ghi': 132.3, 'dhi': 12, 'etr': 1316.4}",Partly Cloudy,80.48,2010-07-05 20:00:00,0,6.216,114,6,3.45
4459,79.18,0.31,68.17,0.71,partly-cloudy-day,0,0,,,"{'azimuth': 297, 'altitude': 4, 'dni': 128.4, 'ghi': 9.2, 'dhi': 0.8, 'etr': 1316.4}",Partly Cloudy,78.31,2010-07-05 21:00:00,0,6.216,121,3.5,2.27
4460,78.18,0.31,69.04,0.76,partly-cloudy-night,0,0,,,,Partly Cloudy,77.19,2010-07-05 22:00:00,0,6.216,149,2.5,1.84
4461,77.5,0.19,70.03,0.81,partly-cloudy-night,0,0,,,,Partly Cloudy,76.37,2010-07-05 23:00:00,0,6.216,179,3.5,1.1
4462,76.9,0.19,69.65,0.81,partly-cloudy-night,0,0,,,,Partly Cloudy,75.8,2010-07-06 00:00:00,0,6.216,177,1.34,0.36
4463,76.28,0.19,69.34,0.82,partly-cloudy-night,0,0,,,,Partly Cloudy,75.21,2010-07-06 01:00:00,0,6.216,275,4.5,1.79
4464,75.97,0.19,69.36,0.83,partly-cloudy-night,0,0,,1019.49,,Partly Cloudy,74.88,2010-07-06 02:00:00,0,6.216,274,2.0,0.51
4465,75.75,0.25,68.17,0.8,partly-cloudy-night,0,0,,,,Partly Cloudy,74.82,2010-07-06 03:00:00,0,,293,1.0,0.59
4466,74.87,0.19,66.93,0.78,partly-cloudy-night,0,0,,,,Partly Cloudy,74.08,2010-07-06 04:00:00,0,6.216,37,1.49,0.88
4467,72.92,0.19,65.67,0.8,partly-cloudy-night,0,0,,,,Partly Cloudy,72.24,2010-07-06 05:00:00,0,6.216,0,0.35,0.35
4468,73.27,0.19,66.9,0.83,partly-cloudy-night,0,0,,,,Partly Cloudy,72.44,2010-07-06 06:00:00,0,6.216,322,2.67,0.88
4469,72.43,0.19,65.26,0.8,partly-cloudy-day,0,0,,,"{'azimuth': 64, 'altitude': 5, 'dni': 202.6, 'ghi': 19.5, 'dhi': 1.8, 'etr': 1316.4}",Partly Cloudy,71.8,2010-07-06 07:00:00,0,6.216,303,5.01,0.94
4470,73.17,0.19,64.13,0.75,partly-cloudy-day,0,0,,1019.89,"{'azimuth': 73, 'altitude': 15, 'dni': 521.7, 'ghi': 153.3, 'dhi': 13.9, 'etr': 1316.4}",Partly Cloudy,72.7,2010-07-06 08:00:00,0,5.906,280,3.5,1.33
4471,75.37,0.19,61.9,0.63,partly-cloudy-day,0,0,,,"{'azimuth': 82, 'altitude': 26, 'dni': 670.4, 'ghi': 328.6, 'dhi': 29.9, 'etr': 1316.4}",Partly Cloudy,75.17,2010-07-06 09:00:00,2,5.906,301,7.41,1.7
4472,79.48,0.19,61.89,0.55,partly-cloudy-day,0,0,,,"{'azimuth': 92, 'altitude': 38, 'dni': 753.5, 'ghi': 506.7, 'dhi': 46.1, 'etr': 1316.4}",Partly Cloudy,79.25,2010-07-06 10:00:00,3,5.906,123,7.6,1.44
4473,82.32,0.19,63.13,0.55,partly-cloudy-day,0,0,,,"{'azimuth': 103, 'altitude': 49, 'dni': 803.6, 'ghi': 665.4, 'dhi': 60.5, 'etr': 1316.4}",Partly Cloudy,81.0,2010-07-06 11:00:00,5,6.216,108,7.0,3.25
4474,83.12,0.19,64.72,0.57,partly-cloudy-day,0,0,,,"{'azimuth': 119, 'altitude': 59, 'dni': 833.8, 'ghi': 788.9, 'dhi': 71.7, 'etr': 1316.4}",Partly Cloudy,81.39,2010-07-06 12:00:00,7,6.216,129,6.49,4.33
4475,83.75,0.19,64.12,0.54,partly-cloudy-day,0,0,,,"{'azimuth': 144, 'altitude': 68, 'dni': 849.9, 'ghi': 866.1, 'dhi': 78.7, 'etr': 1316.4}",Partly Cloudy,82.25,2010-07-06 13:00:00,9,6.216,131,8.51,5.64
4476,83.97,0.19,65.01,0.56,partly-cloudy-day,0,0,,,"{'azimuth': 183, 'altitude': 71, 'dni': 854.5, 'ghi': 890.1, 'dhi': 80.9, 'etr': 1316.4}",Partly Cloudy,82.17,2010-07-06 14:00:00,9,6.216,126,11.01,7.54
4477,84.48,0.19,65.61,0.57,partly-cloudy-day,0,0,,,"{'azimuth': 220, 'altitude': 67, 'dni': 848.5, 'ghi': 858.9, 'dhi': 78.1, 'etr': 1316.4}",Partly Cloudy,82.46,2010-07-06 15:00:00,9,6.216,124,11.5,8.09
4478,84.14,0.19,66.0,0.58,partly-cloudy-day,0,0,,,"{'azimuth': 244, 'altitude': 58, 'dni': 830.7, 'ghi': 775.2, 'dhi': 70.5, 'etr': 1316.4}",Partly Cloudy,81.99,2010-07-06 16:00:00,7,6.216,133,9.5,6.87
4479,84.0,0.19,65.77,0.58,partly-cloudy-day,0,0,,,"{'azimuth': 258, 'altitude': 47, 'dni': 798.4, 'ghi': 646.2, 'dhi': 58.7, 'etr': 1316.4}",Partly Cloudy,81.93,2010-07-06 17:00:00,5,6.216,133,12.0,5.49
4480,84.06,0.19,66.15,0.59,partly-cloudy-day,0,0,,,"{'azimuth': 269, 'altitude': 36, 'dni': 744.8, 'ghi': 483.9, 'dhi': 44, 'etr': 1316.4}",Partly Cloudy,81.86,2010-07-06 18:00:00,3,6.216,139,8.99,4.82
4481,83.07,0.19,64.34,0.56,partly-cloudy-day,0,0,,,"{'azimuth': 279, 'altitude': 25, 'dni': 655.6, 'ghi': 304.7, 'dhi': 27.7, 'etr': 1316.5}",Partly Cloudy,81.45,2010-07-06 19:00:00,1,6.216,157,9.0,5.13
4482,82.41,0.19,63.05,0.54,partly-cloudy-day,0,0,,,"{'azimuth': 288, 'altitude': 14, 'dni': 493.2, 'ghi': 131.8, 'dhi': 12, 'etr': 1316.5}",Partly Cloudy,81.12,2010-07-06 20:00:00,0,6.216,173,9.0,2.84
4483,79.11,0.19,60.67,0.53,partly-cloudy-day,0,0,,,"{'azimuth': 297, 'altitude': 4, 'dni': 135.4, 'ghi': 9.6, 'dhi': 0.9, 'etr': 1316.5}",Partly Cloudy,78.99,2010-07-06 21:00:00,0,6.216,157,6.99,3.05
4484,77.3,0.19,60.99,0.57,partly-cloudy-night,0,0,,,,Partly Cloudy,77.18,2010-07-06 22:00:00,0,6.216,150,4.0,2.2
4485,76.75,0.0,61.68,0.6,clear-night,0,0,,1019.61,,Clear,76.57,2010-07-06 23:00:00,0,,248,4.0,3.16
4486,75.44,,61.98,0.63,clear-night,0,0,,,,Clear,75.24,2010-07-07 00:00:00,0,,271,2.5,1.28
4487,74.77,,62.3,0.66,clear-night,0,0,,,,Clear,74.53,2010-07-07 01:00:00,0,,180,2.5,0.26
4488,73.8,0.19,60.17,0.62,partly-cloudy-night,0,0,,1019.81,,Partly Cloudy,73.78,2010-07-07 02:00:00,0,6.216,270,2.0,0.32
4489,72.83,0.19,60.67,0.66,partly-cloudy-night,0,0,,,,Partly Cloudy,72.76,2010-07-07 03:00:00,0,6.216,301,2.5,0.47
4490,73.03,0.19,60.04,0.64,partly-cloudy-night,0,0,,,,Partly Cloudy,73.03,2010-07-07 04:00:00,0,6.216,318,2.5,1.39
4491,72.22,0.19,62.17,0.71,partly-cloudy-night,0,0,,1018.91,,Partly Cloudy,71.97,2010-07-07 05:00:00,0,6.216,299,1.34,0.54
4492,72.67,0.19,63.09,0.73,partly-cloudy-night,0,0,,,,Partly Cloudy,72.32,2010-07-07 06:00:00,0,6.216,290,6.0,2.22
4493,72.3,0.19,62.73,0.73,partly-cloudy-day,0,0,,,"{'azimuth': 64, 'altitude': 5, 'dni': 198, 'ghi': 18.7, 'dhi': 1.7, 'etr': 1316.5}",Partly Cloudy,71.99,2010-07-07 07:00:00,0,6.216,3,4.99,1.19
4494,74.24,0.31,63.38,0.7,partly-cloudy-day,0,0,,1018.99,"{'azimuth': 73, 'altitude': 15, 'dni': 485.5, 'ghi': 141.8, 'dhi': 12.9, 'etr': 1316.5}",Partly Cloudy,73.87,2010-07-07 08:00:00,0,6.216,282,7.0,3.81
4495,76.63,0.19,64.23,0.67,partly-cloudy-day,0,0,,,"{'azimuth': 82, 'altitude': 26, 'dni': 669.5, 'ghi': 327.1, 'dhi': 29.7, 'etr': 1316.5}",Partly Cloudy,76.19,2010-07-07 09:00:00,2,6.216,251,6.35,4.29
4496,82.22,0.19,65.78,0.62,partly-cloudy-day,0,0,,,"{'azimuth': 92, 'altitude': 38, 'dni': 753, 'ghi': 505.3, 'dhi': 45.9, 'etr': 1316.5}",Partly Cloudy,80.19,2010-07-07 10:00:00,3,6.216,249,7.0,4.21
4497,84.43,0.19,64.52,0.54,partly-cloudy-day,0,0,,1018.8,"{'azimuth': 103, 'altitude': 49, 'dni': 803.3, 'ghi': 664.2, 'dhi': 60.4, 'etr': 1316.5}",Partly Cloudy,82.82,2010-07-07 11:00:00,5,6.216,203,5.66,1.56
4498,85.18,,64.97,0.54,clear-day,0,0,,,"{'azimuth': 119, 'altitude': 59, 'etr': 1316.5}",Clear,83.42,2010-07-07 12:00:00,,,214,14.5,5.25
4499,87.02,,65.41,0.52,clear-day,0,0,,,"{'azimuth': 144, 'altitude': 68, 'etr': 1316.5}",Clear,85.05,2010-07-07 13:00:00,,,174,12.34,5.73
4500,87.74,0.0,65.71,0.52,clear-day,0,0,,1018.3,"{'azimuth': 183, 'altitude': 71, 'dni': 913.3, 'ghi': 950.7, 'dhi': 86.4, 'etr': 1316.5}",Clear,85.61,2010-07-07 14:00:00,10,,141,11.68,7.52
4501,87.79,0.19,66.14,0.53,partly-cloudy-day,0,0,,,"{'azimuth': 220, 'altitude': 67, 'dni': 848.4, 'ghi': 858.4, 'dhi': 78, 'etr': 1316.5}",Partly Cloudy,85.45,2010-07-07 15:00:00,9,6.216,158,14.34,8.3
4502,87.26,0.19,63.71,0.47,partly-cloudy-day,0,0,,,"{'azimuth': 244, 'altitude': 58, 'dni': 830.6, 'ghi': 774.7, 'dhi': 70.4, 'etr': 1316.5}",Partly Cloudy,86.07,2010-07-07 16:00:00,7,6.216,210,16.35,6.84
4503,86.86,0.19,63.4,0.47,partly-cloudy-day,0,0,,,"{'azimuth': 258, 'altitude': 47, 'dni': 798.3, 'ghi': 645.8, 'dhi': 58.7, 'etr': 1316.5}",Partly Cloudy,85.8,2010-07-07 17:00:00,5,6.216,140,15.02,6.63
4504,86.18,,64.09,0.5,clear-day,0,0,,,"{'azimuth': 269, 'altitude': 36, 'etr': 1316.5}",Clear,84.8,2010-07-07 18:00:00,,,201,14.7,6.82
4505,84.28,,63.28,0.51,clear-day,0,0,,,"{'azimuth': 279, 'altitude': 25, 'etr': 1316.5}",Clear,83.12,2010-07-07 19:00:00,,,221,15.65,8.62
4506,83.77,0.0,64.91,0.56,clear-day,0,0,,1017.49,"{'azimuth': 288, 'altitude': 14, 'dni': 526.3, 'ghi': 140.3, 'dhi': 12.8, 'etr': 1316.5}",Clear,82.0,2010-07-07 20:00:00,0,,199,14.67,8.24
4507,79.83,,63.33,0.58,clear-day,0,0,,,"{'azimuth': 297, 'altitude': 4, 'etr': 1316.5}",Clear,79.46,2010-07-07 21:00:00,,,207,14.36,5.56
4508,78.23,,63.64,0.62,clear-night,0,0,,,,Clear,77.84,2010-07-07 22:00:00,0,,199,10.37,2.84
4509,77.44,,67.34,0.73,clear-night,0,0,,,,Clear,76.64,2010-07-07 23:00:00,0,,225,7.68,2.05
4510,76.26,,65.71,0.71,clear-night,0,0,,,,Clear,75.64,2010-07-08 00:00:00,0,,227,5.01,1.42
4511,75.54,,64.7,0.7,clear-night,0,0,,,,Clear,75.03,2010-07-08 01:00:00,0,,256,2.68,1.13
4512,75.5,,64.36,0.69,clear-night,0,0,,,,Clear,75.03,2010-07-08 02:00:00,0,,194,4.5,2.01
4513,75.87,,62.46,0.64,clear-night,0,0,,,,Clear,75.61,2010-07-08 03:00:00,0,,237,4.99,1.24
4514,75.61,,63.5,0.67,clear-night,0,0,,,,Clear,75.24,2010-07-08 04:00:00,0,,249,5.0,2.84
4515,74.98,,64.9,0.72,clear-night,0,0,,,,Clear,74.44,2010-07-08 05:00:00,0,,267,4.33,3.11
4516,74.24,,63.45,0.7,clear-night,0,0,,,,Clear,73.86,2010-07-08 06:00:00,0,,307,4.5,2.37
4517,73.74,,63.79,0.72,clear-day,0,0,,,"{'azimuth': 64, 'altitude': 5, 'etr': 1316.5}",Clear,73.32,2010-07-08 07:00:00,,,286,2.99,1.41
