,time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,precipType,solar
8,2020-07-20 08:00:00,Clear,clear-day,0,0,72.59,73.11,64.5,0.76,1016.1,6.03,9.31,273,0,0,10,297.7,,"{'azimuth': 75, 'altitude': 14, 'dni': 522.1, 'ghi': 137.3, 'dhi': 12.5, 'etr': 1317.9}"
9,2020-07-20 09:00:00,Clear,clear-day,0.0002,0.01,75.06,75.67,65.58,0.72,1016.3,6.38,10.09,328,0,2,10,297.4,rain,"{'azimuth': 84, 'altitude': 25, 'dni': 699.5, 'ghi': 323.6, 'dhi': 29.4, 'etr': 1317.9}"
10,2020-07-20 10:00:00,Clear,clear-day,0.0003,0.01,78.51,79.32,67.7,0.69,1016.7,6.53,10.7,180,0,3,10,297.4,rain,"{'azimuth': 94, 'altitude': 36, 'dni': 795.6, 'ghi': 515.7, 'dhi': 46.9, 'etr': 1317.9}"
11,2020-07-20 11:00:00,Clear,clear-day,0.0004,0.01,81.62,85.2,69.71,0.67,1017.0,7.17,11.12,224,0,6,10,297.4,rain,"{'azimuth': 105, 'altitude': 47, 'dni': 852.7, 'ghi': 688.1, 'dhi': 62.6, 'etr': 1317.9}"
12,2020-07-20 12:00:00,Clear,clear-day,0.0002,0.01,83.31,87.65,70.31,0.65,1017.2,8.46,11.23,228,0.08,8,10,297.4,rain,"{'azimuth': 121, 'altitude': 58, 'dni': 866.9, 'ghi': 804.6, 'dhi': 73.1, 'etr': 1317.9}"
13,2020-07-20 13:00:00,Clear,clear-day,0,0,84.49,89.15,70.36,0.63,1017.5,10.02,11.34,216,0.19,8,10,297.4,,"{'azimuth': 145, 'altitude': 66, 'dni': 846.9, 'ghi': 849.7, 'dhi': 77.2, 'etr': 1317.9}"
14,2020-07-20 14:00:00,Clear,clear-day,0,0,85.18,89.78,70.04,0.61,1017.7,10.45,10.49,194,0.29,8,10,299.3,,"{'azimuth': 181, 'altitude': 69, 'dni': 805.8, 'ghi': 828.1, 'dhi': 75.3, 'etr': 1317.9}"
15,2020-07-20 15:00:00,Partly Cloudy,partly-cloudy-day,0,0,84.6,89.46,70.63,0.63,1018.1,9.33,9.48,195,0.37,7,10,298.8,,"{'azimuth': 217, 'altitude': 65, 'dni': 757.1, 'ghi': 756.6, 'dhi': 68.8, 'etr': 1318}"
16,2020-07-20 16:00:00,Partly Cloudy,partly-cloudy-day,0,0,84.76,89.49,70.37,0.62,1017.7,9.41,9.91,192,0.44,6,10,298,,"{'azimuth': 240, 'altitude': 57, 'dni': 701.5, 'ghi': 645.5, 'dhi': 58.7, 'etr': 1318}"
17,2020-07-20 17:00:00,Partly Cloudy,partly-cloudy-day,0,0,83.46,87.42,69.6,0.63,1017.4,9.23,9.87,189,0.47,4,10,297.2,,"{'azimuth': 256, 'altitude': 46, 'dni': 656.5, 'ghi': 522.4, 'dhi': 47.5, 'etr': 1318}"
18,2020-07-20 18:00:00,Partly Cloudy,partly-cloudy-day,0,0,84.2,88.19,69.39,0.61,1017.0,8.43,8.9,187,0.44,3,10,296.9,,"{'azimuth': 267, 'altitude': 35, 'dni': 627.1, 'ghi': 397.9, 'dhi': 36.2, 'etr': 1318}"
19,2020-07-20 19:00:00,Partly Cloudy,partly-cloudy-day,0,0,83.53,87.19,69.01,0.62,1016.7,6.97,7.44,184,0.37,1,10,296.7,,"{'azimuth': 277, 'altitude': 24, 'dni': 578.1, 'ghi': 258.6, 'dhi': 23.5, 'etr': 1318}"
20,2020-07-20 20:00:00,Clear,clear-day,0.0002,0.03,81.95,84.87,68.0,0.63,1016.8,6.01,6.98,192,0.29,0,10,294.8,rain,"{'azimuth': 286, 'altitude': 13, 'dni': 444.5, 'ghi': 109.7, 'dhi': 10, 'etr': 1318}"
21,2020-07-20 21:00:00,Clear,clear-day,0,0,80.33,82.83,67.53,0.65,1017.3,4.8,6.53,207,0.19,0,10,294.3,,"{'azimuth': 295, 'altitude': 2, 'dni': 71.7, 'ghi': 3.4, 'dhi': 0.3, 'etr': 1318}"
22,2020-07-20 22:00:00,Clear,clear-night,0,0,78.42,79.18,67.18,0.68,1018.1,3.65,6.27,224,0.08,0,10,293.8,,
23,2020-07-20 23:00:00,Clear,clear-night,0,0,77.04,77.8,67.06,0.71,1018.5,3.09,5.91,221,0,0,10,293.4,,
0,2020-07-21 00:00:00,Clear,clear-night,0,0,76.03,76.78,66.87,0.73,1018.7,2.97,5.27,187,0,0,10,292.6,,
1,2020-07-21 01:00:00,Clear,clear-night,0.0002,0.02,75.28,76.01,66.59,0.74,1018.2,3.2,4.53,5,0,0,10,291.9,rain,
2,2020-07-21 02:00:00,Clear,clear-night,0.0003,0.01,74.43,75.15,66.38,0.76,1018.1,3.46,4.18,274,0,0,10,291.3,rain,
3,2020-07-21 03:00:00,Clear,clear-night,0,0,74.48,75.23,66.72,0.77,1018.5,3.65,3.85,268,0,0,10,290.4,,
4,2020-07-21 04:00:00,Clear,clear-night,0,0,73.41,74.06,65.71,0.77,1018.4,3.74,3.76,275,0,0,10,290.1,,
5,2020-07-21 05:00:00,Clear,clear-night,0,0,72.48,73.05,64.93,0.77,1018.2,3.88,3.88,283,0,0,10,290.2,,
6,2020-07-21 06:00:00,Clear,clear-night,0,0,72.23,72.73,64.27,0.76,1018.4,3.95,3.95,278,0,0,10,291.1,,
7,2020-07-21 07:00:00,Clear,clear-day,0,0,72.44,72.86,63.69,0.74,1018.6,3.88,3.88,287,0,0,10,292.3,,"{'azimuth': 65, 'altitude': 3, 'dni': 114.7, 'ghi': 6.9, 'dhi': 0.6, 'etr': 1318.1}"
8,2020-07-21 08:00:00,Clear,clear-day,0.0003,0.01,73.77,74.22,64.06,0.72,1018.8,3.5,3.52,9,0,0,10,292.3,rain,"{'azimuth': 75, 'altitude': 14, 'dni': 519.1, 'ghi': 135.3, 'dhi': 12.3, 'etr': 1318.1}"
9,2020-07-21 09:00:00,Clear,clear-day,0,0,75.83,76.4,65.28,0.7,1019.2,3.83,3.87,70,0,2,10,292.7,,"{'azimuth': 84, 'altitude': 25, 'dni': 698.2, 'ghi': 321.5, 'dhi': 29.2, 'etr': 1318.1}"
10,2020-07-21 10:00:00,Clear,clear-day,0,0,78.62,79.42,67.59,0.69,1019.6,4.37,4.54,110,0,3,10,293.0,,"{'azimuth': 94, 'altitude': 36, 'dni': 795.7, 'ghi': 514.2, 'dhi': 46.7, 'etr': 1318.1}"
11,2020-07-21 11:00:00,Clear,clear-day,0,0,81.07,84.41,69.53,0.68,1019.8,5.22,5.39,137,0,6,10,293.1,,"{'azimuth': 105, 'altitude': 47, 'dni': 853.1, 'ghi': 686.9, 'dhi': 62.4, 'etr': 1318.1}"
12,2020-07-21 12:00:00,Clear,clear-day,0,0,82.49,86.53,70.18,0.66,1019.9,6.52,6.56,144,0,8,10,292.8,,"{'azimuth': 121, 'altitude': 57, 'dni': 886.6, 'ghi': 821.4, 'dhi': 74.7, 'etr': 1318.1}"
13,2020-07-21 13:00:00,Clear,clear-day,0,0,83.46,87.8,70.24,0.65,1020.0,8.1,8.1,144,0,10,10,292.3,,"{'azimuth': 145, 'altitude': 66, 'dni': 904.9, 'ghi': 906.6, 'dhi': 82.4, 'etr': 1318.1}"
14,2020-07-21 14:00:00,Clear,clear-day,0,0,84.19,88.62,70.1,0.63,1019.9,9.14,9.14,144,0,10,10,292.0,,"{'azimuth': 181, 'altitude': 69, 'dni': 911.2, 'ghi': 935.2, 'dhi': 85, 'etr': 1318.1}"
15,2020-07-21 15:00:00,Clear,clear-day,0,0,85.71,89.88,69.24,0.58,1019.9,8.25,8.64,133,0,9,10,292.7,,"{'azimuth': 217, 'altitude': 65, 'dni': 904.8, 'ghi': 903, 'dhi': 82.1, 'etr': 1318.2}"
16,2020-07-21 16:00:00,Clear,clear-day,0,0,85.44,88.88,68.12,0.56,1019.3,8.47,8.83,140,0,8,10,293.0,,"{'azimuth': 240, 'altitude': 57, 'dni': 885.5, 'ghi': 813.6, 'dhi': 74, 'etr': 1318.2}"
17,2020-07-21 17:00:00,Clear,clear-day,0,0,84.91,87.3,66.29,0.54,1019.2,8.23,8.71,139,0,5,10,294.4,,"{'azimuth': 255, 'altitude': 46, 'dni': 849.8, 'ghi': 675, 'dhi': 61.4, 'etr': 1318.2}"
18,2020-07-21 18:00:00,Clear,clear-day,0,0,84.03,85.92,65.26,0.53,1019.2,7.47,8.02,140,0,3,10,294.0,,"{'azimuth': 267, 'altitude': 35, 'dni': 789.3, 'ghi': 499.5, 'dhi': 45.4, 'etr': 1318.2}"
19,2020-07-21 19:00:00,Clear,clear-day,0,0,83.23,84.94,64.82,0.54,1019.0,6.4,6.94,141,0,1,10,293.2,,"{'azimuth': 277, 'altitude': 24, 'dni': 688.2, 'ghi': 306.5, 'dhi': 27.9, 'etr': 1318.2}"
20,2020-07-21 20:00:00,Clear,clear-day,0,0,81.82,83.43,64.4,0.56,1018.9,4.96,4.97,124,0,0,10,292.8,,"{'azimuth': 286, 'altitude': 13, 'dni': 499.2, 'ghi': 122.1, 'dhi': 11.1, 'etr': 1318.2}"
21,2020-07-21 21:00:00,Clear,clear-day,0,0,79.78,81.36,63.69,0.58,1019.1,4.03,4.15,107,0.01,0,10,293.6,,"{'azimuth': 295, 'altitude': 2, 'dni': 69.8, 'ghi': 3.1, 'dhi': 0.3, 'etr': 1318.2}"
22,2020-07-21 22:00:00,Clear,clear-night,0,0,77.5,77.83,63.13,0.61,1019.4,3.36,3.5,88,0.03,0,10,295.0,,
23,2020-07-21 23:00:00,Clear,clear-night,0,0,75.87,76.22,63.32,0.65,1019.5,2.88,3.05,68,0.04,0,10,296.2,,
0,2020-07-22 00:00:00,Clear,clear-night,0,0,74.83,75.15,63.1,0.67,1019.5,2.85,2.9,27,0.07,0,10,296.7,,
1,2020-07-22 01:00:00,Clear,clear-night,0,0,74.06,74.33,62.56,0.67,1019.3,3.19,3.19,358,0.11,0,10,297.0,,
2,2020-07-22 02:00:00,Clear,clear-night,0.0002,0.01,74.38,74.66,62.61,0.67,1019.4,2.58,2.74,332,0.13,0,10,296.6,rain,
3,2020-07-22 03:00:00,Clear,clear-night,0,0,73.75,73.95,61.84,0.66,1019.3,3.19,3.19,342,0.1,0,10,297.9,,
4,2020-07-22 04:00:00,Clear,clear-night,0,0,72.47,72.58,61.02,0.67,1019.1,3.76,3.78,356,0.04,0,10,299.6,,
5,2020-07-22 05:00:00,Clear,clear-night,0,0,71.58,71.62,60.4,0.68,1018.9,4.41,4.41,23,0.0,0,10,301.4,,
6,2020-07-22 06:00:00,Clear,clear-night,0,0,71.13,71.13,59.87,0.68,1019.1,4.93,4.93,34,0.01,0,10,303.3,,
7,2020-07-22 07:00:00,Clear,clear-day,0,0,71.17,71.17,59.58,0.67,1019.0,5.39,5.39,24,0.03,0,10,305.2,,"{'azimuth': 66, 'altitude': 3, 'dni': 106.2, 'ghi': 6.1, 'dhi': 0.6, 'etr': 1318.3}"
8,2020-07-22 08:00:00,Clear,clear-day,0.0004,0.01,72.34,72.34,59.59,0.64,1019.0,5.11,5.11,24,0.29,0,10,305.8,rain,"{'azimuth': 75, 'altitude': 14, 'dni': 457, 'ghi': 118, 'dhi': 10.7, 'etr': 1318.3}"
9,2020-07-22 09:00:00,Partly Cloudy,partly-cloudy-day,0.0004,0.01,74.9,75.05,61.46,0.63,1019.3,5.47,6.31,47,0.34,1,10,307.1,rain,"{'azimuth': 84, 'altitude': 25, 'dni': 597.6, 'ghi': 273.8, 'dhi': 24.9, 'etr': 1318.3}"
10,2020-07-22 10:00:00,Partly Cloudy,partly-cloudy-day,0.0005,0.01,77.77,78.12,63.33,0.61,1019.3,5.24,6.53,78,0.37,3,10,309.4,rain,"{'azimuth': 94, 'altitude': 36, 'dni': 668.6, 'ghi': 430.7, 'dhi': 39.2, 'etr': 1318.3}"
11,2020-07-22 11:00:00,Partly Cloudy,partly-cloudy-day,0.0006,0.01,80.38,82.3,65.35,0.6,1019.3,5.15,6.65,105,0.36,5,10,311.1,rain,"{'azimuth': 106, 'altitude': 47, 'dni': 718.8, 'ghi': 577.4, 'dhi': 52.5, 'etr': 1318.3}"
12,2020-07-22 12:00:00,Clear,clear-day,0.0003,0.01,82.12,84.5,66.6,0.59,1019.0,5.65,6.7,122,0.31,6,10,311.5,rain,"{'azimuth': 121, 'altitude': 57, 'dni': 776.4, 'ghi': 718.1, 'dhi': 65.3, 'etr': 1318.3}"
13,2020-07-22 13:00:00,Clear,clear-day,0,0,83.47,86.47,67.76,0.59,1019.0,6.59,7.26,132,0.22,8,10,311.3,,"{'azimuth': 146, 'altitude': 65, 'dni': 831.8, 'ghi': 832.2, 'dhi': 75.7, 'etr': 1318.3}"
14,2020-07-22 14:00:00,Clear,clear-day,0,0,84.61,88.1,68.41,0.58,1018.9,7.4,7.68,135,0.18,9,10,311.3,,"{'azimuth': 181, 'altitude': 69, 'dni': 855.5, 'ghi': 876.9, 'dhi': 79.7, 'etr': 1318.4}"
15,2020-07-22 15:00:00,Partly Cloudy,partly-cloudy-day,0.0002,0.01,87.1,91.36,69.04,0.55,1018.2,7.05,7.12,156,0.32,7,10,310.8,rain,"{'azimuth': 216, 'altitude': 65, 'dni': 788.1, 'ghi': 785.4, 'dhi': 71.4, 'etr': 1318.4}"
16,2020-07-22 16:00:00,Partly Cloudy,partly-cloudy-day,0.0012,0.01,87.23,90.57,67.64,0.52,1018.0,7.24,7.76,160,0.52,5,10,313.0,rain,"{'azimuth': 240, 'altitude': 57, 'dni': 647.3, 'ghi': 593.8, 'dhi': 54, 'etr': 1318.4}"
17,2020-07-22 17:00:00,Mostly Cloudy,partly-cloudy-day,0.0022,0.01,85.71,87.92,65.87,0.52,1017.4,7.2,8.09,165,0.65,4,10,313.2,rain,"{'azimuth': 255, 'altitude': 46, 'dni': 532.8, 'ghi': 422.4, 'dhi': 38.4, 'etr': 1318.4}"
18,2020-07-22 18:00:00,Mostly Cloudy,partly-cloudy-day,0.0018,0.01,85.42,87.36,65.33,0.51,1017.1,6.91,7.87,174,0.6,3,10,309.4,rain,"{'azimuth': 267, 'altitude': 35, 'dni': 528.8, 'ghi': 333.7, 'dhi': 30.3, 'etr': 1318.4}"
19,2020-07-22 19:00:00,Partly Cloudy,partly-cloudy-day,0.001,0.01,84.82,86.81,65.49,0.52,1017.0,6.56,7.84,188,0.48,1,10,303.7,rain,"{'azimuth': 276, 'altitude': 24, 'dni': 527.7, 'ghi': 233.9, 'dhi': 21.3, 'etr': 1318.4}"
20,2020-07-22 20:00:00,Partly Cloudy,partly-cloudy-day,0.0088,0.03,83.83,85.78,65.41,0.54,1017.0,5.14,5.26,198,0.35,0,10,297.7,rain,"{'azimuth': 286, 'altitude': 13, 'dni': 422.1, 'ghi': 102.3, 'dhi': 9.3, 'etr': 1318.4}"
21,2020-07-22 21:00:00,Clear,clear-day,0.0062,0.03,82.05,83.9,65.14,0.57,1017.1,4.41,5.1,210,0.28,0,10,296.1,rain,"{'azimuth': 295, 'altitude': 2, 'dni': 56.3, 'ghi': 2.4, 'dhi': 0.2, 'etr': 1318.4}"
22,2020-07-22 22:00:00,Clear,clear-night,0.0031,0.03,79.82,81.56,64.53,0.6,1017.3,3.92,5.4,257,0.24,0,10,296.1,rain,
23,2020-07-22 23:00:00,Clear,clear-night,0.0022,0.02,78.26,78.74,64.58,0.63,1017.4,3.6,5.47,244,0.21,0,10,295.9,rain,
0,2020-07-23 00:00:00,Clear,clear-night,0.0017,0.02,77.28,77.77,64.68,0.65,1017.4,3.55,4.99,200,0.2,0,10,295.1,rain,
1,2020-07-23 01:00:00,Clear,clear-night,0.0014,0.02,76.5,76.98,64.5,0.66,1017.4,3.73,4.26,8,0.21,0,10,294.2,rain,
2,2020-07-23 02:00:00,Clear,clear-night,0.0014,0.01,75.73,76.14,63.85,0.67,1017.1,3.86,3.97,298,0.23,0,10,293.3,rain,
3,2020-07-23 03:00:00,Clear,clear-night,0.0,0.0,77.28,77.43,61.31,0.58,1016.2,3.69,4.0,317,0.3,0,10,294.8,,
4,2020-07-23 04:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,75.9,75.96,60.54,0.59,1015.8,3.84,4.1,314,0.39,0,10,293.3,,
5,2020-07-23 05:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,74.98,74.99,60.08,0.6,1015.3,4.04,4.24,315,0.44,0,10,292.4,,
6,2020-07-23 06:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,74.52,74.52,59.48,0.59,1015.2,4.19,4.31,308,0.4,0,10,292.3,,
7,2020-07-23 07:00:00,Clear,clear-day,0.0,0.0,74.48,74.48,59.13,0.59,1015.3,4.4,4.53,8,0.31,0,10,292.8,,"{'azimuth': 66, 'altitude': 3, 'dni': 86.7, 'ghi': 4.7, 'dhi': 0.4, 'etr': 1318.5}"
8,2020-07-23 08:00:00,Clear,clear-day,0.0,0.0,76.09,76.09,59.34,0.56,1015.5,4.32,4.46,10,0.22,0,10,293.4,,"{'azimuth': 75, 'altitude': 13, 'dni': 473, 'ghi': 120.9, 'dhi': 11, 'etr': 1318.5}"
9,2020-07-23 09:00:00,Clear,clear-day,0.0,0.0,78.32,78.47,61.1,0.56,1015.6,4.78,5.47,33,0.2,1,10,294.0,,"{'azimuth': 84, 'altitude': 24, 'dni': 648.2, 'ghi': 295.6, 'dhi': 26.9, 'etr': 1318.5}"
10,2020-07-23 10:00:00,Clear,clear-day,0.0,0.0,81.16,82.73,64.12,0.56,1015.7,5.51,6.9,66,0.2,3,10,294.7,,"{'azimuth': 94, 'altitude': 36, 'dni': 740.2, 'ghi': 475.3, 'dhi': 43.2, 'etr': 1318.5}"
11,2020-07-23 11:00:00,Clear,clear-day,0.0,0.0,83.56,86.28,67.16,0.58,1015.8,6.38,8.0,94,0.19,5,10,295.4,,"{'azimuth': 106, 'altitude': 47, 'dni': 796.9, 'ghi': 638.8, 'dhi': 58.1, 'etr': 1318.6}"
12,2020-07-23 12:00:00,Clear,clear-day,0.0,0.0,84.61,88.58,69.22,0.6,1015.9,7.35,8.29,113,0.16,7,10,296.3,,"{'azimuth': 122, 'altitude': 57, 'dni': 838.9, 'ghi': 774.6, 'dhi': 70.4, 'etr': 1318.6}"
13,2020-07-23 13:00:00,Clear,clear-day,0.0,0.0,85.07,89.7,70.13,0.61,1016.2,8.09,8.24,125,0.13,9,10,297.2,,"{'azimuth': 146, 'altitude': 65, 'dni': 867.7, 'ghi': 866.8, 'dhi': 78.8, 'etr': 1318.6}"
14,2020-07-23 14:00:00,Clear,clear-day,0.0,0.0,85.58,90.44,70.3,0.6,1016.0,8.44,8.44,135,0.1,9,10,297.5,,"{'azimuth': 181, 'altitude': 69, 'dni': 884.5, 'ghi': 905.3, 'dhi': 82.3, 'etr': 1318.6}"
15,2020-07-23 15:00:00,Clear,clear-day,0.0,0.0,87.74,92.13,69.09,0.54,1015.6,6.1,6.26,150,0.06,9,10,295.5,,"{'azimuth': 216, 'altitude': 65, 'dni': 888.6, 'ghi': 884.3, 'dhi': 80.4, 'etr': 1318.6}"
16,2020-07-23 16:00:00,Clear,clear-day,0.0,0.0,87.25,91.07,68.37,0.54,1014.9,5.76,6.23,152,0.03,8,10,294.2,,"{'azimuth': 240, 'altitude': 56, 'dni': 878.4, 'ghi': 804.5, 'dhi': 73.1, 'etr': 1318.6}"
17,2020-07-23 17:00:00,Clear,clear-day,0.0,0.0,86.27,89.23,67.16,0.53,1014.3,5.4,6.07,152,0.0,5,10,293.2,,"{'azimuth': 255, 'altitude': 46, 'dni': 848.2, 'ghi': 670.9, 'dhi': 61, 'etr': 1318.6}"
18,2020-07-23 18:00:00,Clear,clear-day,0.0,0.0,86.06,88.79,66.8,0.53,1014.0,5.04,5.66,156,0.0,3,10,292.8,,"{'azimuth': 266, 'altitude': 35, 'dni': 788, 'ghi': 495.7, 'dhi': 45.1, 'etr': 1318.6}"
19,2020-07-23 19:00:00,Clear,clear-day,0.0,0.0,85.81,88.46,66.71,0.53,1013.8,4.66,5.41,156,0.0,1,10,292.7,,"{'azimuth': 276, 'altitude': 24, 'dni': 686.3, 'ghi': 302.8, 'dhi': 27.5, 'etr': 1318.6}"
20,2020-07-23 20:00:00,Clear,clear-day,0.0,0.0,84.82,87.51,66.91,0.55,1013.8,4.07,4.89,153,0.0,0,10,292.3,,"{'azimuth': 285, 'altitude': 13, 'dni': 493, 'ghi': 118.3, 'dhi': 10.8, 'etr': 1318.6}"
21,2020-07-23 21:00:00,Clear,clear-day,0.0,0.0,83.02,85.42,66.52,0.58,1013.8,3.44,4.29,134,0.0,0,10,294.8,,"{'azimuth': 295, 'altitude': 2, 'dni': 56.4, 'ghi': 2.2, 'dhi': 0.2, 'etr': 1318.6}"
22,2020-07-23 22:00:00,Clear,clear-night,0.0,0.0,80.6,82.59,65.6,0.6,1014.0,2.7,3.6,25,0.0,0,10,298.4,,
23,2020-07-23 23:00:00,Clear,clear-night,0.0,0.0,78.77,79.34,65.36,0.64,1014.1,2.3,3.13,233,0.0,0,10,300.7,,
0,2020-07-24 00:00:00,Clear,clear-night,0,0,77.76,78.31,65.23,0.65,1014.2,2.58,3.02,205,0.01,0,10,300.3,,
1,2020-07-24 01:00:00,Clear,clear-night,0,0,76.98,77.52,65.04,0.67,1014.2,3.08,3.15,287,0.03,0,10,298.7,,
2,2020-07-24 02:00:00,Clear,clear-night,0,0,76.33,76.82,64.63,0.67,1014.2,3.39,3.39,300,0.04,0,10,297.5,,
3,2020-07-24 03:00:00,Clear,clear-night,0,0,76.72,77.3,65.54,0.68,1014.3,2.74,2.74,334,0.19,0,10,294.8,,
4,2020-07-24 04:00:00,Partly Cloudy,partly-cloudy-night,0,0,75.71,76.27,65.2,0.7,1013.8,2.73,2.73,338,0.38,0,10,294.9,,
5,2020-07-24 05:00:00,Partly Cloudy,partly-cloudy-night,0,0,74.93,75.46,64.91,0.71,1013.5,2.83,2.83,343,0.52,0,10,295.6,,
6,2020-07-24 06:00:00,Partly Cloudy,partly-cloudy-night,0.0004,0.01,74.72,75.24,64.75,0.71,1013.3,3.24,3.28,348,0.58,0,10,297.2,rain,
7,2020-07-24 07:00:00,Partly Cloudy,partly-cloudy-day,0.0021,0.01,75.08,75.58,64.68,0.7,1013.8,4.23,4.23,256,0.59,0,10,299.5,rain,"{'azimuth': 66, 'altitude': 3, 'dni': 61.9, 'ghi': 3.2, 'dhi': 0.3, 'etr': 1318.7}"
8,2020-07-24 08:00:00,Partly Cloudy,partly-cloudy-day,0.0034,0.02,76.14,76.67,64.93,0.68,1014.1,3.88,3.88,297,0.57,0,10,298.6,rain,"{'azimuth': 75, 'altitude': 13, 'dni': 353.6, 'ghi': 89.5, 'dhi': 8.1, 'etr': 1318.8}"
9,2020-07-24 09:00:00,Partly Cloudy,partly-cloudy-day,0.0021,0.01,78.24,78.85,65.81,0.66,1014.4,3.65,3.97,321,0.58,1,10,301.8,rain,"{'azimuth': 85, 'altitude': 24, 'dni': 479.8, 'ghi': 217.7, 'dhi': 19.8, 'etr': 1318.8}"
10,2020-07-24 10:00:00,Partly Cloudy,partly-cloudy-day,0.0008,0.02,81.0,83.33,66.68,0.62,1014.8,3.45,4.37,78,0.56,3,10,305.9,rain,"{'azimuth': 94, 'altitude': 36, 'dni': 558.6, 'ghi': 357.6, 'dhi': 32.5, 'etr': 1318.8}"
11,2020-07-24 11:00:00,Partly Cloudy,partly-cloudy-day,0.0004,0.02,83.52,86.43,67.55,0.59,1014.4,3.73,5.2,178,0.32,5,10,309.3,rain,"{'azimuth': 106, 'altitude': 47, 'dni': 741.8, 'ghi': 593.3, 'dhi': 53.9, 'etr': 1318.8}"
12,2020-07-24 12:00:00,Partly Cloudy,partly-cloudy-day,0.0003,0.01,85.04,88.48,68.22,0.57,1014.6,5.36,6.16,168,0.5,6,10,311.8,rain,"{'azimuth': 122, 'altitude': 57, 'dni': 667.8, 'ghi': 615.4, 'dhi': 55.9, 'etr': 1318.8}"
13,2020-07-24 13:00:00,Partly Cloudy,partly-cloudy-day,0,0,86.25,90.24,68.84,0.56,1015.0,7.39,7.52,165,0.5,6,10,313.7,,"{'azimuth': 146, 'altitude': 65, 'dni': 676.3, 'ghi': 674.6, 'dhi': 61.3, 'etr': 1318.8}"
14,2020-07-24 14:00:00,Clear,clear-day,0,0,86.5,90.73,69.14,0.56,1015.2,9.38,9.43,172,0.26,8,10,314.2,,"{'azimuth': 181, 'altitude': 68, 'dni': 820.7, 'ghi': 838.8, 'dhi': 76.3, 'etr': 1318.8}"
15,2020-07-24 15:00:00,Partly Cloudy,partly-cloudy-day,0,0,86.58,90.72,69.0,0.56,1014.8,9.02,9.39,174,0.32,7,10,310.4,,"{'azimuth': 216, 'altitude': 65, 'dni': 784.7, 'ghi': 779.7, 'dhi': 70.9, 'etr': 1318.8}"
16,2020-07-24 16:00:00,Clear,clear-day,0,0,87.1,91.47,69.19,0.55,1014.2,10.21,11.33,174,0.07,7,10,307.9,,"{'azimuth': 239, 'altitude': 56, 'dni': 867.8, 'ghi': 793.4, 'dhi': 72.1, 'etr': 1318.8}"
17,2020-07-24 17:00:00,Clear,clear-day,0,0,85.05,88.66,68.51,0.58,1013.7,10.67,12.48,167,0.01,5,10,306.2,,"{'azimuth': 255, 'altitude': 46, 'dni': 847.1, 'ghi': 668.6, 'dhi': 60.8, 'etr': 1318.8}"
18,2020-07-24 18:00:00,Clear,clear-day,0,0,84.0,87.59,68.73,0.6,1013.7,10.02,12.22,165,0.03,3,10,306.4,,"{'azimuth': 266, 'altitude': 35, 'dni': 781.8, 'ghi': 490.3, 'dhi': 44.6, 'etr': 1318.9}"
19,2020-07-24 19:00:00,Clear,clear-day,0,0,82.93,86.57,69.2,0.63,1013.8,8.71,11.09,162,0.04,1,10,307.2,,"{'azimuth': 276, 'altitude': 24, 'dni': 676.8, 'ghi': 297.1, 'dhi': 27, 'etr': 1318.9}"
20,2020-07-24 20:00:00,Clear,clear-day,0,0,81.53,85.02,69.58,0.67,1013.8,7.1,9.65,160,0.06,0,10,307.3,,"{'azimuth': 285, 'altitude': 12, 'dni': 482.2, 'ghi': 114.5, 'dhi': 10.4, 'etr': 1318.9}"
21,2020-07-24 21:00:00,Clear,clear-day,0,0,79.87,82.84,69.52,0.71,1014.3,5.16,7.65,155,0.18,0,10,306.0,,"{'azimuth': 295, 'altitude': 2, 'dni': 46.4, 'ghi': 1.7, 'dhi': 0.2, 'etr': 1318.9}"
22,2020-07-24 22:00:00,Clear,clear-night,0.0002,0.01,79.18,81.77,68.98,0.71,1014.6,3.86,5.02,209,0.13,0,10,302.6,rain,
23,2020-07-24 23:00:00,Clear,clear-night,0.0004,0.01,78.01,78.96,68.76,0.73,1015.1,3.01,3.94,191,0.19,0,10,301.1,rain,
0,2020-07-25 00:00:00,Clear,clear-night,0.0002,0.01,77.08,78.01,68.5,0.75,1015.3,3.21,4.39,179,0.24,0,10,299.8,rain,
1,2020-07-25 01:00:00,Clear,clear-night,0.0,0.0,76.45,77.35,68.22,0.76,1016.1,4.07,5.64,210,0.31,0,10,298.7,,
2,2020-07-25 02:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,75.78,76.67,68.03,0.77,1016.0,4.74,6.45,267,0.32,0,10,298.2,,
3,2020-07-25 03:00:00,Clear,clear-night,0.0,0.0,75.87,77.01,70.03,0.82,1015.9,3.57,5.7,289,0.24,0,10,297.6,,
4,2020-07-25 04:00:00,Clear,clear-night,0.0,0.0,74.94,76.06,69.58,0.83,1015.4,3.88,5.21,293,0.12,0,10,298.8,,
5,2020-07-25 05:00:00,Clear,clear-night,0.0,0.0,74.3,75.38,69.22,0.84,1015.1,4.02,4.73,293,0.03,0,10,299.8,,
